,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
515,13.0,11.0,51.0,37.0,6.49,14.8,21.5,1,2.3,93.1,199.7
522,10.0,7.0,56.0,37.0,6.41,18.28,26.8,1,2.8,10.6,35.0
523,6.0,11.0,40.0,49.0,6.83,10.52,15.6,1,1.6,7.6,60.0
535,10.0,20.0,39.0,41.0,6.34,13.1,9.0,0,1.4,22.0,58.9
550,21.0,32.0,18.0,49.0,6.94,14.7,14.7,3,1.8,39.6,155.1
561,37.0,36.0,15.0,49.0,6.64,16.11,64.8,2,6.3,14.0,570.4
595,9.0,23.0,39.0,38.0,6.89,11.15,21.8,4,2.2,6.1,268.7
623,21.0,2.0,85.0,13.0,6.03,17.38,13.1,0,1.4,48.4,142.6
666,1.0,9.0,60.0,31.0,6.78,18.55,14.3,2,1.3,7.7,474.3
673,1.0,19.0,28.0,53.0,6.16,11.99,37.8,1,3.6,5.4,271.9
690,22.0,33.0,21.0,46.0,6.8,17.99,19.9,3,2.1,0.0,111.3
696,12.0,18.0,35.0,47.0,6.34,19.99,11.9,0,1.1,0.0,108.1
711,31.0,40.0,14.0,46.0,6.84,13.97,31.3,3,3.2,8.4,100.2
729,1.0,6.0,72.0,22.0,6.58,10.06,25.7,1,2.5,12.1,288.9
738,1.0,24.0,29.0,47.0,6.75,10.1,34.2,1,2.8,0.0,139.3
740,0.0,16.0,43.0,42.0,6.64,17.97,71.5,2,4.3,13.4,332.0
745,5.0,32.0,33.0,36.0,6.54,11.41,19.8,3,1.9,26.4,558.5
758,15.0,14.0,51.0,35.0,6.08,14.21,11.2,1,1.3,5.5,68.8
788,12.0,42.0,15.0,44.0,7.0,13.5,16.7,0,1.7,5.7,197.3
801,4.0,25.0,13.0,63.0,6.11,13.76,7.3,1,1.0,45.9,67.6
894,30.0,20.0,25.0,54.0,6.03,19.7,104.7,0,9.7,19.8,462.1
895,46.0,12.0,31.0,56.0,6.73,11.76,30.6,0,3.5,7.2,71.4
901,42.0,7.0,49.0,44.0,6.41,14.55,36.5,0,3.7,12.7,288.5
936,5.0,33.0,15.0,52.0,6.65,11.47,25.8,0,2.6,0.0,178.6
948,7.0,58.0,6.0,35.0,6.23,12.56,11.2,0,1.7,0.0,233.4
956,9.0,28.0,21.0,51.0,6.3,15.3,13.7,0,1.9,12.1,74.5
988,2.0,25.0,20.0,55.0,6.28,10.23,27.4,0,2.9,7.3,204.5
1046,32.0,23.0,14.0,63.0,6.18,14.5,64.6,1,6.9,11.3,101.3
1050,7.0,25.0,21.0,53.0,6.08,19.2,72.9,1,6.3,11.4,530.7
1059,1.0,28.0,20.0,52.0,6.33,19.09,29.5,1,2.9,0.0,158.2
1116,4.0,15.0,29.0,56.0,6.68,20.0,37.5,1,3.5,5.4,114.7
1120,3.0,30.0,18.0,52.0,6.23,15.6,21.8,1,2.4,57.4,543.7
1127,1.0,11.0,61.0,28.0,6.13,10.29,21.7,1,2.2,85.7,266.5
1128,1.0,20.0,37.0,43.0,6.62,15.78,27.4,2,2.8,112.6,1182.9
1144,3.0,31.0,18.0,52.0,6.64,14.54,22.0,3,1.7,0.0,89.6
1161,5.0,14.0,35.0,51.0,6.02,10.55,46.8,0,3.1,15.1,271.9
1163,14.0,18.0,48.0,34.0,6.2,13.49,22.7,0,2.4,5.6,169.4
1221,13.0,22.0,42.0,36.0,6.07,18.83,12.0,1,1.5,29.8,158.9
1241,36.0,44.0,6.0,50.0,6.62,17.44,20.5,1,2.4,15.1,247.8
1245,42.0,43.0,5.0,52.0,6.68,16.55,23.9,0,2.6,9.3,312.4
1251,7.0,21.0,37.0,41.0,6.88,12.77,18.1,1,1.9,38.2,554.8
1257,13.0,32.0,8.0,59.0,6.85,12.72,15.4,1,1.6,199.0,410.5
1268,0.0,35.0,14.0,51.0,6.47,10.29,31.6,5,3.0,0.0,162.6
1269,0.0,49.0,5.0,46.0,6.91,10.36,20.0,4,1.8,0.0,182.2
1279,2.0,28.0,18.0,54.0,6.78,15.91,52.2,4,3.7,6.7,240.3
1286,1.0,25.0,14.0,61.0,6.18,16.87,61.8,2,4.7,7.0,263.4
1287,1.0,28.0,12.0,59.0,6.63,13.53,33.1,5,3.2,10.4,172.5
1289,2.0,34.0,8.0,58.0,6.16,12.15,64.1,5,5.9,0.0,139.9
1291,1.0,35.0,12.0,53.0,6.19,12.68,48.4,1,3.4,0.0,226.7
1299,1.0,37.0,8.0,55.0,6.56,13.82,56.7,3,5.0,0.0,257.0
1310,1.0,37.0,6.0,57.0,6.11,10.16,21.1,1,1.9,0.0,254.1
1321,0.0,27.0,29.0,44.0,6.46,11.06,21.2,1,2.1,6.1,243.3
1342,3.0,29.0,6.0,65.0,6.44,10.92,23.6,0,2.5,29.6,112.3
1355,11.0,39.0,9.0,52.0,6.57,15.69,18.1,4,2.0,0.0,88.2
1363,1.0,24.0,16.0,60.0,6.39,17.04,11.9,1,1.4,8.6,58.3
1365,0.0,26.0,11.0,64.0,6.67,15.86,17.5,1,2.1,0.0,45.9
1367,1.0,31.0,7.0,62.0,6.52,15.01,46.1,5,3.5,9.0,102.3
1412,37.0,30.0,20.0,50.0,6.8,19.86,72.0,7,5.9,6.3,564.3
1422,14.0,16.0,34.0,50.0,6.54,12.39,30.2,1,2.6,7.5,63.3
1443,21.0,32.0,21.0,47.0,6.25,16.88,23.5,5,2.9,7.3,364.7
1469,32.0,18.0,40.0,42.0,6.96,15.13,23.8,4,2.1,9.2,198.2
1478,38.0,18.0,35.0,47.0,6.03,13.14,16.2,0,1.9,0.0,112.5
1488,29.0,8.0,53.0,39.0,6.38,14.28,53.4,1,4.5,12.0,151.4
1562,35.0,18.0,30.0,52.0,6.31,15.93,35.9,1,3.5,8.1,165.4
1566,32.0,28.0,14.0,57.0,6.09,16.35,54.3,1,5.5,22.0,241.5
1647,45.0,17.0,38.0,45.0,6.34,18.89,137.4,1,6.9,27.5,195.0
1651,19.0,25.0,25.0,50.0,6.14,19.32,15.2,1,1.8,31.9,398.3
1664,46.0,10.0,58.0,33.0,6.74,14.38,76.3,3,3.9,10.6,215.0
1751,37.0,14.0,33.0,53.0,6.06,10.04,33.9,1,3.0,24.1,324.6
1772,69.0,8.0,57.0,34.0,6.79,16.6,43.2,4,3.8,13.7,86.3
1775,32.0,18.0,24.0,58.0,6.25,14.83,33.0,0,4.0,17.4,99.0
1945,44.0,25.0,48.0,27.0,6.64,10.68,6.0,0,0.9,0.0,135.4
1948,13.0,31.0,16.0,53.0,6.7,17.07,21.4,1,2.3,0.0,123.8
1978,35.0,28.0,25.0,47.0,6.78,13.03,42.0,3,2.1,0.0,174.3
1981,76.0,12.0,62.0,26.0,6.87,12.88,20.2,1,2.1,10.7,194.2
2039,17.0,13.0,44.0,44.0,6.04,11.12,19.8,0,2.2,33.4,140.9
2073,7.0,23.0,45.0,33.0,6.7,17.35,23.5,1,2.0,0.0,302.0
2097,42.0,33.0,13.0,54.0,6.14,15.88,24.1,0,3.0,0.0,49.8
2110,55.0,11.0,55.0,33.0,6.06,11.54,28.6,0,3.0,10.9,49.3
2151,41.0,23.0,37.0,40.0,6.75,11.33,45.3,3,4.2,6.9,155.5
2174,26.0,21.0,20.0,60.0,6.33,19.56,70.8,0,8.0,10.0,265.8
2237,21.0,9.0,67.0,24.0,6.05,12.26,23.6,1,2.3,10.6,171.7
2238,46.0,8.0,56.0,35.0,6.15,14.63,41.8,1,1.7,9.0,124.1
2257,50.0,16.0,55.0,30.0,6.8,14.49,23.7,2,2.1,7.0,78.2
2271,26.0,16.0,52.0,32.0,6.74,10.33,5.7,0,0.6,0.0,51.1
2305,40.0,12.0,50.0,38.0,6.23,14.43,34.9,1,1.9,11.1,84.2
2327,3.0,22.0,20.0,58.0,6.46,19.86,53.7,0,5.8,9.4,93.3
2371,5.0,12.0,59.0,29.0,6.74,14.0,14.0,0,1.3,0.0,73.7
2413,7.0,23.0,32.0,44.0,6.62,14.13,36.1,27,2.6,7.3,203.6
2416,3.0,25.0,21.0,55.0,6.14,12.09,40.0,0,3.1,0.0,202.0
2554,52.0,10.0,36.0,53.0,6.61,19.97,23.8,1,2.3,11.3,121.0
2567,5.0,9.0,60.0,31.0,6.45,12.31,24.4,1,2.4,6.2,191.3
2697,33.0,30.0,21.0,49.0,6.21,12.0,25.8,1,2.6,2.3,108.8
2714,30.0,19.0,29.0,52.0,6.0,14.39,55.5,1,4.3,11.7,146.9
2800,22.0,23.0,30.0,47.0,6.92,13.67,24.1,3,1.9,0.0,95.4
2858,39.0,19.0,38.0,43.0,6.84,15.41,47.8,12,3.4,11.3,182.4
2870,52.0,14.0,39.0,47.0,6.2,11.14,45.2,1,5.0,14.6,141.5
2919,59.0,20.0,47.0,33.0,6.57,13.2,8.8,1,1.1,0.0,97.6
2953,48.0,12.0,69.0,19.0,6.97,13.05,5.2,0,0.6,30.6,245.5
2975,43.0,16.0,25.0,59.0,6.43,11.14,46.7,1,3.4,9.2,255.4
2991,21.0,7.0,63.0,30.0,6.1,10.89,16.9,1,1.7,17.2,65.2
3018,29.0,20.0,34.0,47.0,6.7,11.44,50.4,0,4.5,9.5,243.3
3064,51.0,19.0,27.0,54.0,6.1,12.74,18.8,1,1.9,5.2,72.2
3070,19.0,14.0,42.0,44.0,6.23,17.43,48.0,0,4.5,23.8,221.7
3071,16.0,15.0,42.0,43.0,6.95,11.1,31.7,3,2.9,11.1,85.4
3099,48.0,11.0,46.0,43.0,6.0,11.31,37.4,0,2.0,16.4,155.4
3102,13.0,20.0,28.0,52.0,6.86,10.91,26.7,4,2.8,38.4,235.8
3132,23.0,15.0,54.0,31.0,6.97,10.98,16.2,2,1.5,4.3,152.5
3159,33.0,21.0,50.0,30.0,6.57,19.15,18.6,1,1.4,45.5,598.0
3178,21.0,22.0,27.0,51.0,6.39,12.15,34.3,1,3.0,8.5,180.2
3179,15.0,21.0,29.0,50.0,6.33,15.59,32.0,1,2.9,10.4,219.4
3191,35.0,26.0,32.0,42.0,6.63,12.4,38.9,2,4.3,9.6,161.6
3197,14.0,20.0,32.0,48.0,6.86,10.18,28.3,7,2.9,0.0,218.2
3208,39.0,23.0,30.0,47.0,6.25,11.63,31.0,1,3.1,9.6,130.9
3214,37.0,16.0,34.0,50.0,6.22,15.55,48.9,1,5.2,14.5,489.2
3220,15.0,24.0,23.0,53.0,6.48,12.66,28.3,7,2.5,7.8,223.7
3224,21.0,28.0,17.0,55.0,7.0,13.71,52.4,11,5.4,8.7,404.8
3230,14.0,20.0,36.0,43.0,6.1,10.84,29.7,0,2.9,9.6,387.0
3233,25.0,25.0,33.0,43.0,6.83,14.87,26.9,3,2.9,36.6,159.2
3234,7.0,8.0,57.0,35.0,6.83,13.97,37.0,0,3.4,10.1,240.5
3235,40.0,27.0,13.0,60.0,6.34,18.04,59.2,5,6.5,11.7,181.5
3288,23.0,22.0,24.0,55.0,6.76,12.54,57.1,2,8.0,6.3,125.2
3317,6.0,21.0,40.0,39.0,6.98,19.03,17.2,3,1.6,5.8,186.3
3321,15.0,24.0,37.0,39.0,6.55,10.21,32.6,3,2.6,5.6,233.3
3384,21.0,16.0,37.0,47.0,6.05,13.69,55.0,1,4.2,9.1,320.5
3397,9.0,24.0,50.0,26.0,6.64,11.59,4.4,0,0.7,5.9,163.2
3457,9.0,18.0,40.0,42.0,6.78,10.61,45.0,3,4.3,8.9,274.0
3489,18.0,13.0,37.0,50.0,6.27,11.29,12.7,1,1.2,5.2,61.7
3493,30.0,15.0,41.0,44.0,6.78,16.84,100.7,6,5.5,15.2,259.7
3520,18.0,19.0,39.0,42.0,6.24,11.01,11.9,1,1.3,8.5,90.2
3531,23.0,27.0,24.0,49.0,6.14,18.08,40.3,1,3.9,0.0,288.5
3553,11.0,15.0,53.0,32.0,6.64,14.49,6.8,1,0.9,49.7,218.8
3556,14.0,15.0,39.0,46.0,6.06,13.15,34.6,0,1.7,0.0,176.7
3568,23.0,18.0,36.0,46.0,6.43,10.96,12.2,0,1.0,0.0,193.4
3582,27.0,26.0,24.0,50.0,6.3,11.03,81.9,1,5.0,8.9,101.4
3586,31.0,18.0,38.0,44.0,6.41,12.83,34.6,1,2.4,37.8,471.8
3613,6.0,10.0,61.0,29.0,6.26,12.3,9.3,1,1.1,0.0,52.9
3627,23.0,36.0,18.0,47.0,6.51,13.93,30.1,1,3.2,0.0,216.5
3634,27.0,22.0,26.0,52.0,6.63,11.57,25.5,3,2.5,0.0,204.8
3641,23.0,10.0,69.0,21.0,6.2,10.38,7.0,0,0.8,0.0,63.6
3643,39.0,26.0,19.0,55.0,6.2,12.19,65.6,1,3.8,0.0,281.9
3644,32.0,19.0,41.0,40.0,6.27,10.69,51.1,0,2.8,0.0,166.5
3660,38.0,32.0,12.0,56.0,6.95,11.78,76.3,3,7.8,8.7,494.4
3666,9.0,20.0,30.0,49.0,6.29,15.75,20.0,1,2.2,23.1,163.4
3675,6.0,15.0,36.0,49.0,6.19,19.77,61.5,1,5.2,108.4,311.4
3676,5.0,10.0,48.0,42.0,6.32,12.55,36.3,1,3.4,11.7,52.1
3700,30.0,35.0,11.0,54.0,6.79,19.68,22.5,3,2.4,42.8,574.5
3708,12.0,21.0,38.0,41.0,6.55,16.68,14.5,0,1.8,56.6,204.7
3712,4.0,12.0,58.0,30.0,6.07,13.37,15.1,0,1.7,54.5,69.0
3726,31.0,34.0,13.0,54.0,6.68,14.21,46.6,8,4.3,6.1,256.8
3732,10.0,21.0,16.0,63.0,6.81,10.66,11.8,0,1.5,73.1,259.4
3733,6.0,13.0,36.0,51.0,6.1,10.65,27.9,0,2.3,26.2,65.3
3756,4.0,7.0,73.0,19.0,6.6,14.6,15.4,1,1.6,51.3,71.3
3757,20.0,34.0,10.0,57.0,6.14,12.45,16.9,1,1.8,36.7,116.9
3775,3.0,15.0,60.0,25.0,6.67,19.72,13.4,2,1.6,25.4,154.1
3786,5.0,13.0,57.0,29.0,6.69,16.32,7.1,22,0.8,0.0,29.9
3851,21.0,29.0,36.0,35.0,6.92,10.2,8.7,1,1.0,31.2,173.9
3861,22.0,17.0,39.0,45.0,6.22,10.52,37.4,0,3.4,12.8,154.0
3909,43.0,29.0,21.0,50.0,6.35,10.3,65.5,2,4.1,0.0,141.9
3917,15.0,11.0,50.0,39.0,6.94,15.37,31.2,11,1.8,0.0,61.3
3930,8.0,21.0,12.0,67.0,6.88,10.75,11.3,0,1.3,55.9,111.6
3932,5.0,15.0,33.0,52.0,6.46,14.14,9.7,0,1.2,32.1,123.0
3942,19.0,22.0,11.0,67.0,6.83,14.46,10.0,0,1.3,39.2,136.6
3962,3.0,6.0,66.0,27.0,6.21,13.26,16.6,0,1.7,85.1,54.5
3971,11.0,20.0,16.0,64.0,6.84,12.69,12.9,0,1.5,45.8,177.3
3974,13.0,21.0,12.0,66.0,6.49,13.73,10.5,0,1.3,45.9,251.9
3976,20.0,26.0,11.0,63.0,6.8,19.38,24.8,0,2.1,97.4,359.5
3977,13.0,22.0,16.0,62.0,6.27,14.39,16.3,0,1.4,47.0,124.7
3982,11.0,22.0,16.0,61.0,6.61,15.76,10.9,1,1.4,34.3,204.1
3983,15.0,23.0,11.0,67.0,6.89,10.42,13.1,1,1.6,79.4,341.0
3985,7.0,19.0,22.0,59.0,6.96,17.49,10.3,1,1.3,87.3,179.6
4001,7.0,16.0,46.0,38.0,6.6,16.91,10.8,0,1.4,109.9,184.5
4005,17.0,15.0,40.0,45.0,6.06,11.0,15.0,0,1.6,82.6,261.9
4008,27.0,38.0,9.0,53.0,6.85,10.83,33.2,1,2.1,0.0,172.9
4040,12.0,21.0,33.0,47.0,6.93,19.92,16.8,2,2.0,48.2,144.2
4227,14.0,14.0,30.0,56.0,6.2,15.09,38.2,0,4.7,8.2,75.3
4304,,,,,6.38,13.77,10.3,0,1.5,16.7,63.5
4307,,,,,6.07,12.71,17.7,0,1.5,63.0,77.3
4311,,,,,6.4,16.13,18.4,0,2.2,33.9,135.4
4338,,,,,6.24,17.38,12.1,0,1.6,89.2,164.4
4373,,,,,6.27,11.12,17.7,1,2.1,8.5,128.2
4425,,,,,6.38,15.93,19.5,0,2.1,50.1,341.3
4429,,,,,6.17,13.93,20.2,0,2.3,29.1,177.8
4436,,,,,6.45,15.41,14.0,0,1.6,40.4,163.9
4448,,,,,6.83,10.83,15.5,0,2.0,19.0,101.7
4464,,,,,6.9,18.34,11.3,1,1.3,62.5,181.1
4473,,,,,6.0,11.57,42.2,0,4.4,17.6,273.0
4485,,,,,6.26,17.77,11.9,0,1.3,42.2,66.3
4516,,,,,6.76,12.1,9.5,0,1.2,69.2,72.7
4558,,,,,6.94,19.19,21.8,1,2.5,25.0,145.2
4559,,,,,6.92,11.55,10.0,0,1.2,29.8,76.9
4560,,,,,6.75,14.38,8.7,0,1.1,34.2,68.6
4561,,,,,6.96,14.88,9.8,0,1.2,44.7,73.5
4571,,,,,6.67,14.4,48.9,3,3.8,106.4,253.6
4582,,,,,6.3,15.6,7.7,0,1.0,34.5,115.9
4590,,,,,6.47,18.92,39.4,0,3.6,56.3,215.2
4595,,,,,6.11,19.47,16.4,0,2.0,71.6,226.4
4600,,,,,6.36,18.3,19.8,3,2.1,38.4,134.4
4617,,,,,6.97,15.5,25.5,3,2.7,27.8,191.2
4634,,,,,6.99,15.47,20.4,2,2.4,12.8,110.6
4635,,,,,6.79,13.06,30.1,2,3.1,38.5,147.0
4648,,,,,6.4,15.72,23.9,1,2.5,37.7,309.0
4682,,,,,6.05,14.73,33.0,1,3.1,102.4,191.5
4693,,,,,6.22,10.27,29.6,1,3.0,31.7,57.5
4702,,,,,6.67,20.0,14.9,2,1.6,33.5,108.8
4710,,,,,6.25,18.23,14.9,0,1.6,89.9,201.6
4711,,,,,6.4,18.81,12.3,0,1.5,20.7,97.1
4713,,,,,6.28,15.35,17.4,0,1.7,20.8,129.1
4780,,,,,6.46,15.09,30.8,2,3.3,28.5,135.4
4783,,,,,6.09,11.67,25.5,0,3.0,29.4,159.6
4787,,,,,6.23,12.76,49.4,1,4.9,22.9,301.1
4814,,,,,6.84,13.58,20.6,1,2.2,14.6,192.3
4843,,,,,6.2,10.22,25.7,1,2.3,6.5,237.2
4844,,,,,6.68,13.91,38.5,3,3.9,12.4,212.0
4848,,,,,6.87,14.57,55.3,9,4.2,9.4,207.2
4850,,,,,6.99,17.97,45.8,14,4.6,7.1,326.9
4853,,,,,6.42,13.1,26.9,1,2.9,6.0,138.9
4883,,,,,6.34,10.04,40.8,1,3.3,9.4,435.4
4917,,,,,6.1,17.66,38.1,0,3.5,39.4,337.9
4946,,,,,6.35,18.14,85.1,3,5.5,9.2,113.1
4947,,,,,6.66,16.31,28.0,0,3.3,30.2,283.8
4960,,,,,6.81,12.27,18.0,1,2.0,69.1,129.4
4964,,,,,7.0,14.02,16.0,0,1.9,22.9,268.3
4967,,,,,6.47,12.22,24.3,1,2.7,33.6,173.4
4971,,,,,6.05,10.35,10.1,0,1.1,38.2,219.8
4978,,,,,6.17,12.21,19.4,0,2.3,21.0,125.3
4979,,,,,6.18,13.93,50.5,0,3.4,23.0,561.8
4987,,,,,6.28,15.29,42.1,3,4.4,7.3,83.6
4989,,,,,6.65,11.4,15.5,0,2.2,24.7,152.2
5003,,,,,6.91,19.79,24.5,1,2.9,17.5,109.1
5016,,,,,6.07,12.31,35.9,0,3.3,34.9,366.4
5032,,,,,6.71,17.64,17.6,1,2.5,23.1,213.7
5033,,,,,6.33,10.1,37.6,1,4.0,6.2,153.9
5044,,,,,6.58,12.01,50.3,2,4.2,6.7,245.8
5051,,,,,6.58,19.08,41.4,37,2.7,5.2,66.8
5052,,,,,6.31,11.8,58.1,2,4.4,6.7,123.1
5054,,,,,6.74,10.82,38.2,18,3.0,3.4,53.3
5066,,,,,6.28,10.49,22.3,0,2.5,34.0,173.4
5068,,,,,6.61,12.57,54.7,5,4.2,10.2,136.0
5080,,,,,6.7,10.98,27.8,15,2.4,0.0,49.0
5083,,,,,6.02,10.48,35.4,0,4.0,17.1,338.3
5095,,,,,6.14,16.24,71.1,11,4.0,15.3,120.2
5098,,,,,6.1,14.19,60.6,0,5.8,8.3,92.7
5099,,,,,6.28,11.35,30.8,2,3.3,42.1,206.8
5132,,,,,6.05,18.09,87.2,0,7.3,6.9,263.5
5136,,,,,6.55,17.52,49.2,4,4.6,5.5,113.3
5139,,,,,6.72,16.04,59.0,6,4.5,9.1,62.3
5498,,,,,6.92,15.01,91.9,3,5.6,0.0,228.7
5549,,,,,6.03,18.75,261.2,1,11.6,15.2,72.0
5702,,,,,6.54,17.76,199.1,1,10.0,42.8,135.4
5726,,,,,6.21,15.98,19.6,0,2.2,28.9,121.9
5795,,,,,6.21,12.43,61.0,0,3.9,11.4,70.3
5817,,,,,6.43,15.73,22.3,0,2.8,27.9,231.0
5898,,,,,7.0,14.39,11.6,0,1.4,63.3,80.1
5903,,,,,6.15,18.19,19.1,0,2.1,27.7,42.9
5911,,,,,6.16,12.83,12.1,0,1.5,64.9,96.5
5917,,,,,6.97,17.04,11.8,0,1.5,111.8,87.4
6491,,,,,6.75,18.74,13.8,3,1.7,61.0,119.6
6532,,,,,6.14,19.3,13.1,0,1.5,42.3,116.2
6691,,,,,6.4,11.84,32.6,0,3.7,21.2,41.0
6712,,,,,6.15,19.52,20.7,0,2.2,21.3,174.8
6749,,,,,6.49,19.33,16.1,1,1.8,20.7,138.8
6814,,,,,6.05,13.52,19.0,0,2.3,69.4,195.9
7000,,,,,6.9,11.95,37.3,0,3.6,6.8,203.8
7002,,,,,6.7,18.06,50.1,0,5.0,8.5,341.7
7022,,,,,6.68,12.86,7.5,0,1.1,0.0,147.4
7023,,,,,6.03,15.74,27.0,0,2.6,16.5,226.8
7048,,,,,6.2,13.7,19.4,1,2.1,25.8,155.5
7054,,,,,6.56,10.76,16.9,0,1.8,7.5,236.0
7073,,,,,6.11,17.03,21.5,0,2.3,28.2,90.5
7086,,,,,6.95,14.09,18.0,0,1.9,26.2,235.9
7095,,,,,6.91,10.1,12.2,1,1.3,13.6,142.5
7107,,,,,6.55,17.83,20.3,0,2.1,13.4,242.4
7118,,,,,6.33,17.97,17.1,1,1.9,165.5,469.7
7131,,,,,6.15,12.65,16.1,0,1.5,13.3,244.5
7134,,,,,6.35,10.43,18.2,0,2.3,0.0,212.9
7136,,,,,6.22,15.11,16.6,0,1.9,6.2,259.9
7137,,,,,6.29,12.5,14.8,0,1.9,12.9,186.6
7150,,,,,6.17,19.43,25.1,0,3.0,5.0,193.9
7157,,,,,6.06,10.53,20.9,0,1.9,10.7,300.8
7158,,,,,6.05,16.22,16.6,0,1.7,7.4,155.0
7164,,,,,6.21,16.88,16.5,0,1.9,20.1,241.4
7176,,,,,6.95,13.84,19.3,0,2.7,8.5,242.4
7201,,,,,6.11,13.98,11.6,0,1.2,46.1,193.3
7226,,,,,6.08,19.4,120.0,0,11.8,374.0,3750.7
7247,,,,,6.17,10.09,14.1,0,1.6,27.0,276.9
7250,,,,,6.79,16.46,52.8,1,4.9,0.0,254.9
7257,,,,,6.74,19.01,18.0,0,2.0,12.1,243.9
7266,,,,,6.18,19.5,31.1,0,3.6,12.3,382.1
7268,,,,,6.74,11.46,35.2,0,3.3,58.3,484.8
7276,,,,,6.14,14.26,19.5,0,2.2,13.5,369.8
7302,,,,,6.55,10.31,21.5,1,2.5,15.6,181.9
7313,,,,,6.07,15.58,23.9,0,2.4,7.1,231.0
7321,,,,,6.11,15.05,21.9,0,2.1,20.8,235.2
7325,,,,,6.18,17.16,17.6,0,2.0,18.7,232.7
7333,,,,,6.3,15.34,23.5,0,2.5,174.5,740.3
7338,,,,,6.17,10.75,25.2,0,2.4,7.5,270.0
7342,,,,,6.14,15.68,13.0,0,1.6,27.4,152.3
7350,,,,,6.08,14.95,33.4,0,3.1,4.2,278.6
7356,,,,,6.12,10.02,26.9,0,2.5,12.2,379.0
7363,,,,,6.41,12.5,24.1,0,2.4,6.5,281.2
7364,,,,,6.36,13.61,22.5,0,2.6,43.8,253.2
7374,,,,,6.28,12.74,14.5,1,1.6,14.9,183.3
7395,,,,,6.52,13.88,14.5,0,1.7,7.7,144.3
7396,,,,,6.69,12.81,31.7,0,3.2,58.3,642.6
7404,,,,,6.19,10.2,14.1,0,1.6,19.0,185.1
7405,,,,,6.97,11.15,20.2,0,2.2,6.7,235.0
7411,,,,,6.55,14.3,31.9,0,2.9,8.9,386.7
7427,,,,,6.03,17.69,27.1,0,2.5,24.1,266.9
7429,,,,,6.72,14.1,20.7,0,1.9,6.8,217.0
7432,,,,,6.16,13.87,17.3,0,2.1,4.9,151.0
7444,,,,,6.48,10.29,13.1,0,1.3,0.0,180.7
7450,,,,,6.7,11.8,38.2,0,3.6,7.4,283.4
7470,,,,,6.01,10.5,21.0,0,2.0,6.3,192.0
7473,,,,,7.0,13.53,26.9,0,2.8,17.8,516.4
7481,,,,,6.26,14.84,13.4,0,1.6,54.3,352.6
7483,,,,,6.65,11.42,21.8,3,2.4,6.1,237.0
7487,,,,,6.21,15.7,10.1,0,1.2,34.7,224.2
7489,,,,,6.72,11.3,26.3,2,2.7,4.9,373.6
7510,,,,,6.55,10.68,23.6,0,2.6,0.0,201.3
7518,,,,,6.99,18.51,15.4,8,1.8,12.8,72.6
7520,,,,,6.67,13.55,22.0,0,2.2,6.2,281.7
7536,,,,,6.19,14.89,21.2,0,2.4,6.1,449.9
7538,,,,,6.25,13.02,31.3,0,3.4,6.2,422.4
7544,,,,,6.01,18.1,26.5,0,2.8,11.0,206.7
7597,,,,,6.23,13.43,14.6,0,1.6,19.0,129.1
7598,,,,,6.79,15.12,35.6,0,3.6,17.6,556.8
7604,,,,,6.16,14.77,16.3,0,1.8,11.8,171.8
7608,,,,,6.69,12.91,36.0,0,3.7,5.0,231.4
7617,,,,,6.89,19.58,10.4,3,1.5,12.0,105.0
7628,,,,,6.24,13.3,16.1,0,1.8,6.0,94.7
7646,,,,,6.18,12.15,18.1,0,1.9,30.4,287.9
7649,,,,,6.18,15.27,14.8,0,1.6,21.2,133.3
7663,,,,,6.1,10.22,13.2,1,1.3,9.2,337.2
7664,,,,,6.04,17.71,16.4,0,1.9,12.3,69.8
7668,,,,,6.3,15.17,28.7,0,2.8,26.7,485.9
7684,,,,,6.24,12.63,13.3,0,1.5,55.7,468.0
7686,,,,,6.71,12.98,13.8,0,1.4,6.4,178.2
7690,,,,,6.06,10.26,7.1,0,0.9,10.7,76.1
7701,,,,,6.47,17.2,30.4,0,3.2,6.1,476.2
7724,,,,,6.25,19.22,16.3,0,1.9,36.8,338.5
7732,,,,,6.5,15.26,18.8,1,2.0,8.1,175.2
7734,,,,,6.36,11.7,19.6,0,1.9,5.8,190.9
7735,,,,,6.97,12.04,20.2,0,2.0,5.3,201.4
7744,,,,,6.42,18.36,20.6,0,2.2,71.2,471.1
7750,,,,,6.31,20.0,20.5,1,2.2,91.2,693.6
7752,,,,,6.8,15.96,21.5,0,2.2,19.8,355.5
7758,,,,,6.48,18.46,61.8,0,5.5,16.5,511.1
7764,,,,,6.08,14.66,13.2,0,1.4,18.0,146.8
7771,,,,,6.69,12.14,18.9,0,2.1,8.2,173.9
7773,,,,,6.1,13.52,16.8,0,2.0,8.7,176.9
7793,,,,,6.39,13.43,16.6,0,1.7,18.8,146.7
7797,,,,,6.21,14.41,15.9,10,1.7,7.0,146.9
7799,,,,,6.81,10.37,21.0,2,2.2,29.0,474.2
7806,,,,,6.17,13.05,20.5,0,2.5,98.7,317.7
7810,,,,,6.34,10.01,12.4,0,1.8,10.8,113.2
7813,,,,,6.25,19.77,20.8,0,2.4,8.1,77.7
7817,,,,,6.87,13.12,16.3,0,2.0,29.6,167.2
7826,,,,,6.04,10.8,15.8,0,1.6,4.6,194.9
