,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
8349,,,,,6.95,10.03,17.7,2,1.5,9.0,90.8
8355,,,,,6.32,12.41,12.2,0,1.4,5.2,220.4
8370,,,,,6.62,10.17,7.9,1,0.9,12.6,170.1
8371,,,,,6.33,14.17,9.7,0,1.1,54.6,177.7
8375,,,,,6.12,13.33,8.1,0,0.9,11.0,61.0
8376,,,,,6.36,10.52,17.6,2,2.1,99.4,176.5
8377,,,,,6.7,123.9,23.2,1,2.5,13.6,94.7
8394,,,,,6.55,18.45,12.1,0,1.5,38.1,385.4
8410,,,,,6.39,63.0,141.6,0,13.6,25.6,60.7
8417,,,,,6.23,135.5,287.0,0,25.5,33.0,123.6
8422,,,,,6.26,94.6,490.5,0,32.4,25.9,472.0
8426,,,,,6.64,55.0,74.4,1,6.3,41.5,41.1
8428,,,,,6.85,48.4,68.0,0,7.1,21.2,35.5
8430,,,,,6.52,70.0,107.8,0,9.6,61.3,217.9
8431,,,,,6.4,68.6,159.8,0,13.8,35.6,116.7
8436,,,,,6.06,55.7,148.3,0,11.7,55.4,34.0
8443,,,,,6.18,10.49,8.4,0,1.0,15.8,68.4
8446,,,,,6.34,13.96,17.5,0,2.0,45.3,148.6
8453,,,,,6.09,17.49,9.7,0,1.1,35.6,119.7
8454,,,,,7.0,14.5,11.1,2,1.1,68.3,130.1
8455,,,,,6.71,12.86,15.9,0,1.9,44.1,99.4
8463,,,,,6.17,41.1,67.5,3,5.5,149.5,37.7
8468,,,,,6.16,10.61,8.2,0,0.9,33.6,72.5
8472,,,,,6.88,18.37,9.5,1,1.1,68.5,393.6
8476,,,,,6.42,42.3,20.9,2,2.2,142.8,294.2
8480,,,,,6.88,11.43,14.4,1,1.5,29.2,107.3
8484,,,,,6.28,18.05,8.7,1,1.1,33.2,180.0
8489,,,,,6.27,19.7,9.0,0,1.1,34.3,162.2
8490,,,,,6.45,13.34,9.4,1,1.2,57.7,179.5
8494,,,,,6.84,24.7,8.2,1,0.9,59.4,232.0
8495,,,,,6.4,14.54,8.4,1,1.0,40.6,209.1
8496,,,,,6.63,25.2,14.3,0,1.6,41.5,90.0
8498,,,,,6.59,17.1,10.4,1,1.2,40.5,149.4
8501,,,,,6.3,16.21,17.5,0,1.9,46.8,160.0
8502,,,,,6.24,16.44,18.1,0,2.1,53.0,221.9
8504,,,,,6.44,19.46,14.1,0,1.4,45.6,147.3
8506,,,,,6.45,49.5,21.1,0,2.3,68.4,94.0
8509,,,,,6.54,13.7,11.1,1,1.2,53.5,52.9
8510,,,,,6.56,45.3,63.5,3,5.5,55.9,149.7
8512,,,,,6.59,18.17,13.5,2,1.4,10.2,34.3
8513,,,,,6.82,14.72,12.0,1,1.4,67.3,229.1
8519,,,,,6.68,19.28,19.3,1,2.2,55.3,305.9
8530,,,,,6.82,14.88,18.2,5,1.9,89.3,406.4
8533,,,,,6.36,22.73,20.9,1,2.3,35.5,381.5
8535,,,,,6.71,33.1,57.8,4,4.4,146.8,303.1
8536,,,,,6.46,72.4,45.4,6,4.6,128.8,327.3
8537,,,,,6.92,12.45,11.8,0,1.3,37.4,99.3
8538,,,,,6.27,12.78,19.2,0,1.7,61.4,74.7
8545,,,,,6.98,34.1,14.3,3,1.8,74.0,150.9
8550,,,,,6.75,21.4,14.4,3,1.6,38.4,52.2
8554,,,,,7.0,17.84,13.7,3,1.5,9.5,100.7
8563,,,,,6.35,20.6,23.8,0,2.6,22.1,62.0
8588,,,,,6.38,11.07,18.3,0,2.1,26.0,72.4
8596,,,,,6.16,18.2,6.4,0,0.8,37.4,123.7
8617,,,,,6.19,11.22,8.2,0,0.9,14.8,28.5
8618,,,,,6.49,18.43,7.9,0,0.9,42.7,209.2
8631,,,,,6.16,13.7,16.8,0,1.9,18.7,131.4
8632,,,,,6.61,11.94,20.1,0,2.3,45.1,80.2
8640,,,,,6.07,10.26,10.4,0,1.3,36.5,186.4
8641,,,,,6.45,16.84,15.1,0,1.7,107.4,354.2
8644,,,,,6.09,18.41,10.4,0,1.4,22.3,73.0
8649,,,,,6.58,20.8,10.3,0,1.2,29.3,311.2
8650,,,,,6.87,14.47,11.3,1,1.3,47.8,80.4
8654,,,,,6.13,13.24,12.2,0,1.3,43.8,106.1
8655,,,,,6.54,14.6,12.9,0,1.5,25.6,194.0
8660,,,,,6.82,17.35,15.4,2,1.5,15.4,163.2
8678,,,,,6.77,14.59,6.5,1,0.8,50.2,92.1
8687,,,,,6.28,13.78,4.7,0,0.6,46.9,119.1
8689,,,,,6.04,22.0,13.6,0,1.4,67.4,317.0
8691,,,,,6.31,16.31,16.8,0,1.4,79.2,102.5
8692,,,,,6.99,18.08,11.7,2,1.4,66.4,232.4
8693,,,,,6.35,22.5,15.2,0,1.5,52.3,79.0
8709,,,,,6.87,133.6,199.3,4,14.8,243.6,166.2
8712,,,,,6.43,17.74,9.1,1,1.1,50.8,99.5
8727,,,,,6.61,11.95,12.3,1,1.3,19.3,40.2
8730,,,,,6.5,14.13,7.8,3,0.8,76.1,124.6
8731,,,,,6.86,43.7,13.1,3,1.7,170.0,571.3
8734,,,,,6.45,13.7,9.5,1,1.2,50.7,101.6
8747,,,,,6.16,12.59,7.0,1,0.8,58.0,73.1
8749,,,,,6.12,61.6,32.3,1,3.5,138.5,518.1
8751,,,,,6.82,27.5,9.4,0,1.2,26.4,46.2
8759,,,,,6.09,21.5,11.0,0,1.3,51.3,82.4
8770,,,,,6.51,24.6,11.3,0,1.5,25.2,163.1
8793,,,,,6.12,11.78,6.6,0,0.9,30.7,165.8
8797,,,,,6.68,17.89,7.9,1,1.1,40.2,138.6
8803,,,,,6.76,18.78,18.4,0,2.2,30.8,266.4
8810,,,,,6.48,11.08,7.7,0,0.9,38.1,104.9
8825,,,,,6.76,24.1,26.4,0,3.2,10.2,257.9
8827,,,,,6.67,48.6,41.9,0,5.0,122.2,449.5
8835,,,,,6.09,43.8,21.3,0,2.4,133.5,33.6
8858,,,,,6.01,11.41,8.1,0,0.9,54.8,24.2
8861,,,,,6.45,21.7,12.9,0,1.5,78.6,167.4
8862,,,,,6.56,16.03,14.3,0,1.8,44.9,106.4
8875,,,,,6.16,14.05,48.3,0,4.6,60.9,60.3
8877,,,,,6.99,16.31,12.6,0,1.4,65.6,148.7
8882,,,,,6.0,16.07,10.4,0,1.4,37.7,70.2
8886,,,,,6.09,62.3,47.3,0,4.6,153.9,544.1
8908,,,,,6.31,20.2,17.5,1,2.1,78.0,271.1
8909,,,,,6.43,11.13,13.9,1,1.6,31.2,204.8
8919,,,,,6.31,18.11,11.8,1,1.5,54.4,163.4
8920,,,,,6.21,22.1,9.3,0,1.1,41.1,164.9
8924,,,,,6.91,111.3,29.5,5,3.2,248.8,517.0
8925,,,,,6.33,13.42,10.5,0,1.1,68.2,60.3
8926,,,,,6.45,11.8,10.0,0,1.2,41.6,48.2
8927,,,,,6.34,10.25,4.8,0,0.7,47.6,112.4
8963,,,,,6.4,13.4,7.2,0,0.8,57.3,152.9
8966,,,,,6.4,12.4,9.6,13,1.2,69.2,97.0
8974,,,,,6.11,14.2,9.5,0,1.3,26.7,22.1
8981,,,,,6.95,23.0,8.5,0,1.0,66.5,45.3
8982,,,,,6.62,15.56,25.3,0,2.9,8.6,253.7
8986,,,,,6.0,19.72,21.2,0,2.1,64.3,218.6
8994,,,,,6.36,15.71,14.5,0,1.8,17.7,20.3
8999,,,,,6.49,13.05,11.0,0,1.2,54.3,89.7
9039,,,,,6.0,24.4,12.3,0,1.5,38.2,104.5
9043,,,,,6.05,24.7,15.5,0,1.8,63.8,235.5
9045,,,,,6.77,24.7,12.6,1,1.4,63.3,102.7
9052,,,,,6.91,18.03,10.8,1,1.3,69.7,208.2
9056,,,,,6.22,21.9,13.9,1,1.3,77.5,65.9
9058,,,,,6.93,13.21,7.5,0,0.9,85.3,92.4
9061,,,,,6.89,37.0,34.5,6,2.9,95.9,59.6
9071,,,,,6.4,42.2,45.0,2,4.5,51.0,45.4
9074,,,,,6.97,10.34,14.8,1,1.8,61.8,153.6
9087,,,,,6.39,20.7,13.9,0,1.4,54.7,98.8
9095,,,,,6.45,17.02,12.6,0,1.6,52.6,194.8
9098,,,,,6.94,15.86,10.5,1,1.3,108.1,143.1
9102,,,,,6.9,70.4,67.0,8,7.3,50.6,51.6
9109,,,,,6.96,17.42,9.6,0,1.1,91.9,123.5
9114,,,,,6.55,13.41,11.0,0,1.3,78.0,114.3
9118,,,,,6.12,10.89,10.8,0,1.2,82.5,100.0
9137,,,,,6.43,13.01,16.1,0,2.0,15.9,99.7
9138,,,,,6.58,15.27,11.0,0,1.0,46.3,102.7
9152,,,,,6.44,18.5,8.0,0,1.0,33.9,83.2
9161,,,,,6.52,22.5,13.9,0,1.5,117.4,199.2
9201,,,,,6.56,23.1,11.1,1,1.4,25.2,97.6
9203,,,,,6.28,19.82,7.5,3,1.1,89.6,139.4
9205,,,,,6.17,18.47,6.9,3,0.8,83.5,42.8
9206,,,,,6.62,16.69,11.7,1,1.2,49.1,37.8
9212,,,,,6.55,31.0,50.9,3,5.4,16.3,20.3
9221,,,,,6.75,41.1,14.5,0,1.8,161.6,690.6
9224,,,,,6.01,15.85,17.3,1,1.8,77.2,249.8
9226,,,,,6.13,26.2,19.0,0,2.1,107.1,353.1
9227,,,,,6.26,22.1,21.4,0,2.0,85.3,240.1
9231,,,,,6.72,17.8,16.1,0,1.7,80.2,237.4
9232,,,,,6.18,20.7,15.8,0,1.9,30.3,389.7
9242,,,,,6.01,13.05,8.0,2,1.1,9.1,55.5
9245,,,,,6.13,60.6,12.8,1,1.9,141.9,306.9
9246,,,,,6.78,28.5,25.6,0,2.2,29.6,188.4
9276,,,,,6.64,14.05,12.5,1,1.2,32.9,39.8
9277,,,,,6.6,18.0,7.5,3,0.9,61.8,81.6
9278,,,,,6.23,14.54,15.3,0,1.6,56.0,59.1
9291,,,,,6.27,15.3,12.8,0,1.5,26.7,47.1
9294,,,,,6.5,32.0,31.1,1,3.6,19.0,90.4
9295,,,,,6.63,24.6,17.6,1,1.8,86.4,156.2
9310,,,,,6.16,15.61,16.8,0,1.7,19.1,94.2
9322,,,,,6.02,35.6,19.1,1,2.0,39.1,113.5
9326,,,,,6.89,30.3,10.1,1,1.2,42.5,241.2
9327,,,,,6.81,23.4,10.3,0,1.4,9.3,94.8
9329,,,,,6.75,14.74,9.6,0,1.2,35.1,79.9
9331,,,,,6.0,16.35,19.0,0,2.1,27.5,193.7
9333,,,,,6.35,13.66,12.1,0,1.5,21.6,100.4
9337,,,,,6.03,14.64,12.2,0,1.5,28.2,81.0
9338,,,,,6.47,11.43,38.1,0,3.3,16.0,308.4
9339,,,,,6.57,14.95,12.7,0,1.5,80.9,179.1
9359,,,,,6.14,14.24,12.4,0,1.3,45.7,173.4
9379,,,,,6.42,11.29,13.6,1,1.6,53.6,185.1
9381,,,,,6.65,16.85,9.8,1,1.1,41.0,215.7
9386,,,,,6.58,15.56,8.0,1,0.9,52.7,86.0
9389,,,,,6.7,10.32,10.5,0,1.3,44.7,136.7
9396,,,,,6.93,20.4,7.9,0,1.1,61.5,316.4
9399,,,,,6.31,20.2,18.8,1,2.1,76.6,219.2
9401,,,,,6.6,15.99,14.2,1,1.8,54.9,207.1
9411,,,,,6.55,13.74,9.6,0,1.3,21.8,26.2
9418,,,,,6.97,18.64,16.4,1,1.7,69.0,210.6
9427,,,,,6.7,11.19,8.8,1,1.1,53.2,106.6
9455,,,,,6.96,60.8,62.0,5,5.8,79.5,99.9
9473,,,,,6.75,10.84,17.0,0,2.0,19.3,46.6
9475,,,,,7.0,47.9,11.0,2,1.5,46.3,97.0
9479,,,,,6.18,51.2,108.8,0,8.9,28.0,17.5
9492,,,,,6.11,10.11,11.6,0,1.3,22.9,17.3
9502,,,,,6.26,11.52,9.2,0,0.9,27.8,21.1
9517,,,,,6.76,16.09,9.5,0,1.1,71.3,136.7
9520,,,,,6.54,38.5,37.1,0,3.5,41.6,8.4
9526,,,,,6.48,22.6,12.5,4,1.7,23.9,174.0
9545,,,,,6.24,57.4,22.2,1,2.7,51.1,167.0
9547,,,,,6.58,10.5,19.1,0,2.1,26.6,137.5
9554,,,,,6.63,14.73,7.2,1,1.0,58.0,211.1
9559,,,,,6.62,17.45,9.1,1,1.2,105.7,246.3
9567,,,,,6.21,39.1,35.1,1,3.7,36.1,47.1
9586,,,,,6.93,72.2,41.8,3,4.6,67.9,336.3
9593,,,,,6.38,22.0,15.6,1,1.8,101.4,497.8
9595,,,,,6.22,23.3,10.0,1,1.2,78.5,63.8
9610,,,,,6.1,29.4,7.0,2,1.1,24.2,28.3
9614,,,,,6.83,21.6,12.7,1,1.3,66.6,85.0
9616,,,,,6.1,42.1,9.8,0,1.2,32.7,46.3
9623,,,,,6.01,11.07,10.9,0,1.2,27.3,93.0
9625,,,,,6.67,45.4,10.3,0,1.2,34.7,202.9
9629,,,,,6.26,11.46,10.6,0,1.2,56.9,114.8
9636,,,,,6.06,13.6,8.1,0,1.1,114.6,172.7
9649,,,,,6.43,18.73,10.4,0,1.3,20.9,120.0
9654,,,,,6.21,30.2,10.5,1,1.4,36.0,85.0
9665,,,,,6.95,16.27,8.7,0,1.2,14.5,120.2
9673,,,,,6.46,96.7,68.6,0,7.5,17.6,47.1
9684,,,,,6.92,19.95,10.4,3,1.3,169.5,346.8
9687,,,,,6.04,20.1,20.8,0,2.4,18.4,86.4
9710,,,,,6.36,13.12,10.9,0,1.1,19.9,71.5
9715,,,,,6.05,16.7,8.5,0,1.0,50.5,170.5
9720,,,,,6.07,35.6,26.3,0,3.2,23.1,42.8
9733,,,,,6.37,38.3,45.8,1,5.5,33.1,145.0
9734,,,,,6.34,16.18,17.9,0,2.0,58.9,288.2
9742,,,,,6.23,33.7,27.1,0,3.4,97.8,259.9
9757,,,,,6.55,21.6,21.2,1,1.8,130.8,91.9
9761,,,,,6.06,14.97,15.0,0,1.6,76.2,157.0
9766,,,,,6.57,47.5,16.8,1,1.9,142.3,320.5
9773,,,,,6.44,64.2,63.8,1,7.3,43.7,261.6
9774,,,,,6.85,98.1,18.7,5,2.5,112.2,148.0
9777,,,,,6.92,33.8,14.9,1,2.1,80.7,172.2
9784,,,,,6.0,19.11,80.6,0,4.6,93.2,484.0
9807,,,,,7.0,41.7,26.5,17,2.5,43.9,164.7
9832,,,,,6.02,71.6,81.5,1,9.0,58.4,233.6
9842,,,,,7.0,17.09,8.7,1,1.3,68.2,57.4
9849,,,,,6.06,26.6,55.1,1,5.8,91.5,55.9
9857,,,,,6.45,95.0,77.0,2,8.3,160.1,1842.1
9874,,,,,6.05,10.38,28.3,0,2.3,9.1,27.2
9888,,,,,6.14,10.14,20.8,0,1.9,36.5,91.1
9922,,,,,6.12,12.5,46.5,0,3.5,14.2,56.1
9925,,,,,6.35,16.92,167.9,0,13.3,27.3,109.1
9926,,,,,6.21,20.4,76.2,0,5.6,11.7,81.1
9934,,,,,6.82,12.22,17.6,0,1.8,23.6,95.1
9954,,,,,6.2,10.46,18.0,0,1.5,60.7,111.2
9956,,,,,6.86,15.43,26.4,3,2.6,21.5,204.8
9965,,,,,6.76,12.49,26.7,2,2.7,83.9,353.8
9973,,,,,6.79,25.7,71.5,1,4.8,37.4,81.3
9994,,,,,6.51,11.8,39.2,1,3.1,27.2,24.5
10016,,,,,6.94,22.1,28.3,3,2.6,10.8,48.3
10020,,,,,6.76,10.4,12.3,1,1.2,10.7,93.1
10022,,,,,6.48,74.1,68.1,0,6.1,21.7,124.6
10030,,,,,6.2,10.01,16.7,0,1.8,18.8,32.5
10031,,,,,6.03,10.43,16.3,7,1.8,7.8,142.4
10034,,,,,6.59,16.41,42.5,0,4.0,19.8,77.2
10039,,,,,6.23,11.02,23.9,0,2.2,12.7,165.6
10063,,,,,6.72,10.63,18.7,0,2.1,13.4,86.2
10067,,,,,6.13,16.42,25.9,0,2.6,9.4,61.2
10070,,,,,6.98,13.71,17.6,2,1.9,54.4,208.4
10072,,,,,6.46,58.2,265.4,3,13.6,54.3,304.9
10073,,,,,6.23,14.03,21.5,0,2.2,49.9,182.5
10084,,,,,6.44,19.51,72.5,0,5.3,35.2,269.2
10105,,,,,6.73,26.3,32.5,0,2.2,40.6,120.0
10106,,,,,6.93,11.5,21.1,4,1.5,10.9,84.2
10118,,,,,6.75,19.99,20.8,2,2.0,64.3,234.5
10126,,,,,6.78,26.6,195.6,3,13.8,36.4,81.0
10128,,,,,6.55,64.6,241.6,1,19.0,34.8,112.9
10129,,,,,6.26,114.4,297.0,2,21.7,26.7,98.0
10130,,,,,6.29,39.5,37.7,0,3.0,7.7,30.1
10136,,,,,6.15,22.7,74.6,0,6.6,15.8,61.0
10137,,,,,6.17,89.0,183.6,0,13.6,34.1,82.9
10139,,,,,6.14,26.8,123.8,0,6.9,20.5,65.7
10145,,,,,6.31,37.7,230.3,0,16.2,22.5,72.3
10147,,,,,6.38,20.3,147.1,0,11.3,34.0,211.9
10156,,,,,6.59,70.9,249.7,2,9.9,19.0,81.4
10161,12.0,19.0,27.0,54.0,6.43,43.6,29.1,1,3.2,56.7,234.5
10162,,,,,6.15,40.48,24.2,2,3.3,37.1,171.7
10163,,,,,6.16,14.1,28.5,0,2.5,7.2,204.5
10165,,,,,6.24,11.23,20.5,7,2.2,62.0,167.6
10167,,,,,6.31,10.66,31.1,1,2.9,6.9,39.8
10173,,,,,6.95,13.72,10.8,2,1.3,29.0,105.8
10199,,,,,6.95,23.4,33.3,3,3.4,19.1,85.9
10211,,,,,6.81,11.87,10.7,1,1.2,27.6,219.3
10225,,,,,6.27,17.5,93.6,0,7.3,30.0,105.8
10228,,,,,6.13,13.07,17.1,0,1.8,35.4,283.7
10230,,,,,6.77,12.0,22.2,0,2.5,14.0,86.0
10242,,,,,6.05,16.13,21.1,1,2.1,23.7,219.1
10265,,,,,6.94,11.6,16.4,3,1.7,21.1,69.2
10266,,,,,6.13,13.9,26.7,1,2.5,10.1,25.3
10267,,,,,6.11,12.85,25.6,0,2.6,11.5,65.1
10271,,,,,6.96,21.0,13.5,1,1.5,10.1,32.0
10273,,,,,6.5,18.05,82.8,1,6.1,18.4,101.9
10277,,,,,6.03,11.83,9.5,0,1.2,27.6,105.7
10282,,,,,6.13,14.1,18.3,0,2.1,18.1,223.9
10300,,,,,7.0,10.98,16.1,2,1.5,17.5,53.7
10302,,,,,6.9,19.64,67.6,19,6.4,32.8,117.3
10334,,,,,6.57,10.47,18.9,0,2.2,45.0,314.7
10343,,,,,6.2,10.38,20.6,0,2.3,39.3,108.5
10350,,,,,6.5,75.8,20.2,4,2.1,83.8,143.4
10357,,,,,6.67,12.08,15.4,3,1.7,39.5,168.2
10360,,,,,6.08,47.6,48.0,0,4.8,27.6,93.8
10364,,,,,7.0,30.4,39.4,6,3.4,31.1,125.2
10383,,,,,6.91,25.0,62.4,2,4.9,30.9,82.8
10402,,,,,6.46,10.92,12.7,0,1.5,18.2,79.1
10404,,,,,6.55,22.8,12.8,1,1.5,42.3,104.6
10407,,,,,6.88,11.43,17.3,3,1.7,21.0,94.6
10413,,,,,6.71,12.63,15.4,3,1.7,148.6,238.5
10417,,,,,6.47,10.32,27.2,0,2.8,13.8,39.8
10419,,,,,6.05,10.97,32.4,0,3.1,23.9,412.4
10429,,,,,6.59,19.55,25.7,0,2.5,29.9,185.2
10431,,,,,6.99,11.06,24.3,3,2.4,19.2,119.6
10448,,,,,6.75,23.5,47.3,1,4.2,16.9,79.4
10449,,,,,6.64,22.0,123.4,1,9.4,17.0,99.9
10469,,,,,6.68,11.88,31.5,3,3.0,7.5,86.1
10470,,,,,6.83,25.5,24.7,13,1.8,50.9,40.5
10483,,,,,6.29,83.9,225.4,1,15.3,40.5,101.7
10490,,,,,6.4,14.85,29.0,0,2.7,12.5,38.5
10491,,,,,6.5,95.2,82.3,0,7.5,36.7,116.2
10496,,,,,6.74,21.2,41.7,3,3.6,9.3,38.3
10499,,,,,6.4,12.42,17.3,0,1.7,28.7,107.7
10503,,,,,6.91,59.8,122.1,99,8.1,28.7,312.9
10504,,,,,6.88,109.1,128.2,43,10.0,40.7,172.8
10506,,,,,6.33,99.4,148.8,1,12.4,38.2,596.4
10512,,,,,6.55,18.84,24.0,0,2.1,6.9,72.4
10516,,,,,6.63,21.6,20.5,1,2.0,5.1,315.5
10519,,,,,6.04,30.9,13.9,0,1.8,10.1,113.4
10522,,,,,6.6,36.5,23.1,9,1.3,3.1,144.2
10557,,,,,6.11,58.4,40.0,0,3.8,20.4,629.9
10559,,,,,6.25,27.8,18.1,1,2.2,30.0,7776.2
10580,,,,,6.02,15.79,18.7,0,1.9,56.8,175.4
10588,,,,,6.69,21.4,29.7,1,2.8,56.4,6446.8
10592,,,,,6.33,17.87,25.9,0,2.4,22.4,595.4
10593,,,,,6.4,11.63,8.8,0,0.9,9.2,142.2
10599,,,,,6.55,10.64,9.4,0,1.0,13.1,249.6
10605,,,,,6.1,13.0,7.3,0,1.0,16.2,192.2
10608,,,,,6.3,16.73,12.4,1,1.4,34.8,237.1
10609,,,,,6.01,13.9,28.0,0,2.7,28.3,141.8
10610,,,,,6.23,96.2,14.6,0,1.4,5.5,185.5
10611,,,,,6.84,17.59,25.1,2,2.4,7.0,350.1
10623,,,,,6.17,12.26,10.9,0,1.3,80.9,6798.4
10624,,,,,6.55,14.7,15.8,1,1.8,49.0,1655.5
10628,,,,,6.64,26.9,13.0,3,1.9,17.0,192.5
10644,,,,,6.18,16.79,10.3,1,1.1,23.3,278.7
10647,,,,,6.32,11.65,14.7,0,1.6,34.5,204.7
10667,,,,,6.94,22.1,7.4,1,0.9,5.0,93.0
10675,,,,,6.42,14.15,15.6,0,1.7,24.0,268.5
10676,,,,,6.65,14.63,16.1,3,1.7,40.2,242.5
10688,,,,,6.65,23.0,12.4,1,1.4,48.4,944.5
10709,,,,,6.99,32.4,17.2,1,2.0,63.4,1664.2
10711,,,,,6.4,49.4,25.6,0,2.8,47.0,2787.8
10763,,,,,6.39,23.0,11.5,0,1.3,8.8,1182.7
10770,,,,,6.04,17.81,4.5,0,0.6,16.1,43.1
10793,,,,,6.91,142.1,46.2,74,5.6,108.7,352.7
10794,,,,,6.81,11.49,19.5,1,2.4,97.6,210.4
10816,,,,,6.65,10.22,10.5,0,1.4,42.6,106.6
10825,,,,,6.45,14.29,11.9,0,1.5,49.8,203.7
10835,,,,,6.76,26.4,10.3,0,1.5,14.8,48.8
10837,,,,,6.77,15.88,7.0,1,1.1,18.1,69.5
10843,,,,,6.08,30.4,8.5,0,1.3,9.6,39.9
10844,,,,,6.25,10.95,24.3,0,2.7,14.3,128.4
10875,,,,,6.75,35.8,31.7,3,3.4,2.8,78.0
10920,,,,,6.04,39.7,17.3,0,2.4,61.9,192.9
10958,,,,,6.67,17.1,16.3,1,1.9,9.9,391.6
10965,,,,,6.5,16.34,18.7,0,2.1,6.9,287.9
10966,,,,,6.8,12.87,13.1,0,1.3,8.6,303.3
10972,,,,,6.44,23.7,7.4,0,1.0,74.3,151.3
10982,,,,,6.14,23.6,27.7,0,2.6,15.7,368.6
10983,,,,,6.07,13.78,20.0,0,2.2,6.3,448.2
10994,,,,,6.53,26.3,23.0,1,2.8,9.3,323.6
10999,,,,,6.88,14.09,13.1,1,1.6,31.0,63.9
11001,,,,,6.59,43.5,23.7,2,2.6,56.6,109.8
11008,,,,,6.41,41.2,29.4,3,3.3,72.7,273.0
11025,,,,,6.1,38.6,32.5,1,3.4,50.8,202.2
11026,,,,,6.55,14.81,38.2,4,3.0,16.8,143.5
11027,,,,,6.67,53.9,54.6,80,4.0,67.5,171.2
11028,,,,,6.83,119.9,98.5,378,10.2,120.7,595.6
11044,,,,,6.77,38.5,31.1,10,2.6,33.0,199.2
11050,,,,,6.38,36.3,39.3,1,4.4,5.1,75.0
11051,,,,,6.81,18.75,30.1,2,3.1,46.1,156.4
11055,,,,,6.87,20.6,15.0,1,1.7,14.2,108.3
11126,,,,,6.35,11.58,13.1,0,1.3,81.6,729.6
11145,,,,,6.99,96.1,86.9,21,6.8,10.1,922.3
11147,,,,,6.67,16.62,22.6,0,2.1,5.9,135.6
11167,,,,,6.37,35.8,14.5,1,1.6,36.8,987.4
11193,,,,,6.98,64.7,22.8,3,2.9,103.6,151.5
11204,,,,,6.29,50.5,28.3,0,3.3,47.7,71.4
11205,,,,,6.31,54.1,33.0,2,4.0,115.2,325.0
11209,,,,,6.05,25.9,20.7,0,2.7,68.0,157.2
11211,,,,,6.56,10.51,18.9,1,2.1,93.1,630.3
11215,,,,,6.29,11.22,11.7,0,1.6,47.6,221.6
11216,,,,,6.28,30.1,30.9,1,2.5,5.1,142.2
11218,,,,,6.94,40.8,23.6,4,3.0,79.0,234.7
11220,,,,,6.35,31.5,19.0,0,2.4,43.2,253.3
11226,,,,,6.62,39.5,23.6,0,2.6,65.8,187.5
11227,,,,,6.49,12.39,7.0,0,0.9,16.4,39.2
11231,,,,,6.63,11.53,12.9,2,1.5,34.3,80.8
11232,,,,,6.38,11.55,11.2,1,1.3,11.6,210.2
11254,,,,,6.52,11.85,32.8,0,2.3,7.3,213.8
11256,,,,,6.36,17.2,17.8,0,1.9,10.9,647.5
11268,,,,,6.89,13.27,24.1,1,2.6,36.3,264.2
11302,,,,,6.59,50.2,39.0,6,3.2,0.0,529.4
11309,,,,,6.28,21.5,13.0,0,1.4,15.4,92.3
11321,,,,,6.99,18.93,24.6,4,2.7,87.5,588.9
11323,,,,,6.12,30.0,9.7,0,1.1,7.0,50.4
11326,,,,,6.53,49.8,41.8,1,4.5,142.3,290.1
11339,,,,,6.42,11.12,10.2,0,1.3,21.8,51.6
11345,,,,,6.1,11.13,14.7,0,1.7,34.4,255.6
11348,,,,,6.37,25.0,45.1,0,4.0,54.9,450.5
11356,,,,,6.73,38.8,13.1,1,1.8,42.5,276.1
11357,,,,,6.62,35.6,14.8,2,2.1,35.0,110.6
11367,,,,,6.45,25.0,10.8,0,1.5,27.0,77.6
11370,,,,,6.31,46.7,23.2,0,3.2,24.3,130.2
11382,,,,,6.06,44.3,15.8,0,2.4,20.9,46.0
11384,,,,,6.37,12.27,38.3,0,4.1,16.7,446.8
11386,,,,,6.15,25.4,32.2,1,3.4,59.6,250.6
11389,,,,,6.11,51.0,25.3,0,3.2,24.6,62.7
11393,,,,,6.6,43.0,16.1,0,2.2,50.1,202.3
11395,,,,,6.92,17.17,11.3,4,1.5,59.2,37.9
11420,,,,,6.65,23.3,12.1,0,1.8,39.0,120.3
11421,,,,,6.22,18.25,9.1,1,1.2,33.7,100.3
11423,,,,,6.0,47.3,32.8,1,3.3,5.4,50.4
11429,,,,,6.62,17.92,6.8,1,1.0,56.8,168.3
11431,,,,,6.73,14.27,10.5,1,1.5,49.5,114.7
11437,,,,,6.33,63.9,17.6,0,2.9,66.3,91.5
11443,,,,,6.68,14.82,41.5,5,3.5,20.0,103.2
11445,,,,,6.06,54.4,11.4,0,1.8,73.4,330.8
11451,,,,,6.29,12.94,11.1,0,1.6,21.0,113.7
11452,,,,,6.81,12.86,11.3,0,1.6,30.6,133.3
11455,,,,,6.72,52.2,15.3,1,2.4,68.9,236.8
11456,,,,,6.07,20.6,10.1,0,1.5,33.3,95.4
11459,,,,,6.5,11.18,22.6,0,2.5,55.2,134.3
11483,,,,,6.43,10.97,13.1,0,1.7,41.9,95.7
11485,,,,,6.14,23.2,12.3,0,1.4,12.2,152.9
11514,,,,,6.12,99.1,109.9,3,9.0,44.3,285.8
11545,,,,,6.17,66.8,35.4,2,4.5,68.2,146.9
11546,,,,,6.39,23.6,30.5,0,3.3,32.2,137.1
11557,,,,,6.36,43.3,44.6,0,4.9,88.3,703.0
11573,,,,,6.2,27.2,30.7,1,3.4,36.2,85.3
