,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
13965,,,,,6.67,13.3,16.1,0,1.9,34.4,100.5
13992,,,,,7.37,14.85,7.7,6,1.0,18.5,85.3
13994,,,,,6.1,15.05,7.0,0,1.0,12.1,156.3
13996,,,,,6.34,15.18,14.5,0,1.6,28.2,189.4
14019,,,,,6.33,15.63,33.5,1,3.2,78.9,370.6
14028,,,,,6.55,15.96,19.1,0,2.5,30.6,153.4
14031,,,,,6.11,11.3,11.2,0,1.3,27.8,193.3
14034,,,,,6.38,19.01,12.7,0,1.6,60.1,300.0
14051,,,,,6.25,10.92,33.5,0,3.4,22.9,495.2
14052,,,,,6.75,19.08,31.4,2,3.0,51.0,465.8
14058,,,,,6.22,14.79,6.9,0,0.9,24.3,101.0
14064,,,,,6.12,13.34,6.9,0,0.9,27.5,64.8
14070,,,,,6.44,10.57,15.6,0,1.8,37.3,158.4
14074,,,,,7.29,13.89,12.6,6,1.4,26.5,225.0
14075,,,,,7.37,11.51,14.0,4,1.5,37.9,156.6
14076,,,,,6.18,11.37,10.6,0,1.4,74.0,280.4
14077,,,,,6.96,17.73,10.7,0,1.4,36.7,163.4
14078,,,,,6.83,13.61,9.7,0,1.2,34.0,163.7
14085,,,,,6.13,13.46,7.3,0,0.9,38.7,109.9
14090,,,,,6.72,19.79,13.2,0,1.4,35.2,196.7
14102,,,,,7.1,13.26,13.3,0,1.6,57.2,331.3
14103,,,,,7.27,16.85,38.6,7,3.3,20.1,274.0
14105,,,,,6.3,10.39,13.4,0,1.4,30.3,195.9
14117,,,,,6.77,10.76,14.8,2,1.6,33.1,202.0
14119,,,,,7.25,18.13,25.8,11,2.9,61.7,495.8
14126,,,,,6.46,13.44,11.2,0,1.2,30.9,124.8
14127,,,,,7.5,13.05,8.7,3,1.3,31.2,138.9
14128,,,,,6.23,16.2,9.9,0,1.3,43.0,140.0
14138,,,,,6.69,12.02,11.1,0,1.5,36.5,293.4
14139,,,,,6.74,10.27,11.9,0,1.4,29.4,148.2
14141,,,,,6.09,17.39,11.1,0,1.3,59.9,163.0
14142,,,,,6.84,14.75,10.7,0,1.5,52.2,184.3
14144,,,,,6.26,11.39,21.1,0,2.1,46.8,331.1
14146,,,,,6.66,13.52,11.1,2,1.4,25.3,118.7
14147,,,,,6.07,10.22,9.5,0,1.3,59.5,232.7
14149,,,,,6.06,12.86,11.2,0,1.4,29.9,106.6
14155,,,,,7.21,12.07,9.9,0,1.3,34.0,189.1
14161,,,,,6.73,10.32,8.8,1,1.4,29.8,162.9
14162,,,,,7.09,14.29,9.4,3,1.4,51.0,144.5
14163,,,,,6.94,12.82,11.5,1,1.5,48.7,145.5
14166,,,,,6.4,13.33,9.1,1,1.2,47.5,205.2
14172,,,,,6.6,19.23,12.1,0,1.6,32.1,110.0
14179,,,,,6.89,11.89,8.9,1,1.2,56.6,86.6
14182,,,,,7.23,17.69,12.7,1,1.5,61.1,200.9
14183,,,,,7.46,19.03,11.0,2,1.6,64.6,281.4
14184,,,,,7.29,17.76,14.1,3,1.8,47.7,208.2
14185,,,,,6.22,14.48,6.4,0,0.9,43.6,160.3
14199,,,,,6.53,11.99,36.1,2,3.7,12.9,215.5
14209,,,,,6.72,10.28,9.3,0,1.3,75.1,186.9
14232,,,,,6.42,12.72,5.5,1,0.7,33.4,112.9
14241,,,,,6.92,17.71,71.2,61,7.2,61.5,327.8
14243,,,,,6.27,11.51,30.9,0,4.0,39.3,116.9
14246,,,,,7.25,16.32,38.2,126,3.5,11.2,73.9
14248,,,,,7.43,14.06,19.9,11,1.7,52.4,177.3
14256,,,,,6.61,19.77,25.8,1,3.0,59.5,301.1
14259,,,,,7.34,19.26,19.6,7,2.5,81.1,344.3
14265,,,,,6.2,12.28,13.8,0,1.7,29.5,183.6
14270,,,,,6.44,15.54,16.3,0,2.1,47.8,90.3
14276,,,,,6.36,16.43,45.4,1,4.9,46.8,149.6
14281,,,,,6.37,13.46,15.2,0,1.9,25.5,174.8
14287,,,,,6.1,15.43,16.0,0,2.0,21.6,101.6
14297,,,,,6.38,12.17,9.8,0,1.3,33.6,141.5
14299,,,,,6.23,16.64,10.5,0,1.5,27.1,186.0
14303,,,,,6.34,16.17,7.4,0,1.1,31.6,164.0
14306,,,,,6.0,16.65,36.0,0,3.6,21.6,119.7
14309,,,,,6.58,18.0,25.6,0,2.7,28.0,260.3
14319,,,,,7.12,16.28,12.3,2,1.5,39.3,93.6
14322,,,,,6.59,14.61,13.3,0,1.6,75.1,112.8
14336,,,,,7.47,11.4,12.9,27,1.6,16.6,96.1
14347,,,,,7.42,14.84,17.1,1,2.0,81.7,476.6
14350,,,,,7.28,10.1,13.2,1,1.6,49.7,103.8
14351,,,,,7.37,19.87,20.4,27,2.4,41.1,245.4
14355,,,,,7.05,10.8,10.4,0,1.4,28.5,82.8
14356,,,,,7.08,14.47,13.5,0,1.6,58.0,267.7
14357,,,,,6.17,10.23,9.7,0,1.3,45.2,168.1
14358,,,,,6.79,16.1,12.4,1,1.6,68.9,146.4
14368,,,,,6.69,14.65,14.6,0,1.5,42.3,149.7
14373,,,,,6.1,11.86,25.6,0,2.8,27.1,253.9
14374,,,,,6.79,16.07,10.9,0,1.3,72.4,221.1
14377,,,,,6.89,10.6,10.1,0,1.2,28.4,113.8
14379,,,,,6.43,12.17,9.7,0,1.2,25.4,157.0
14381,,,,,6.19,13.92,7.6,0,1.0,34.7,104.9
14382,,,,,6.97,13.43,8.4,1,1.0,25.4,89.4
14387,,,,,6.63,11.08,27.8,1,2.7,38.1,184.3
14394,,,,,6.52,11.47,45.6,1,3.3,15.3,199.8
14400,,,,,6.39,18.67,46.4,0,5.1,12.4,172.9
14406,,,,,6.06,11.65,28.1,0,3.0,63.6,344.4
14426,,,,,6.77,11.63,11.2,0,1.4,81.7,230.4
14427,,,,,6.62,10.46,11.3,0,1.3,59.6,125.6
14429,,,,,7.36,13.55,12.7,1,1.6,51.0,240.7
14430,,,,,6.0,11.95,13.5,0,1.6,56.0,211.2
14445,,,,,6.9,10.36,12.0,0,1.4,19.4,153.2
14447,,,,,7.26,13.35,11.4,1,1.4,45.3,128.6
14455,,,,,6.07,13.21,10.0,0,1.2,57.4,125.8
14457,,,,,6.24,18.49,10.6,0,1.5,39.5,89.4
14461,,,,,6.84,13.18,14.3,0,1.8,37.3,242.9
14466,,,,,7.34,15.45,40.7,301,2.7,7.1,182.6
14482,,,,,6.42,17.44,14.8,0,1.7,45.4,252.6
14483,,,,,6.07,15.14,16.7,0,2.0,52.1,127.1
14484,,,,,6.07,18.16,10.8,0,1.3,47.6,76.8
14488,,,,,6.51,11.13,13.4,0,1.7,90.2,122.5
14496,,,,,6.0,10.12,13.6,0,1.4,44.1,67.6
14497,,,,,6.89,16.43,23.3,1,2.7,25.4,246.8
14503,,,,,7.19,15.57,20.2,22,2.5,10.9,136.1
14504,,,,,6.73,19.89,24.7,0,2.7,53.4,344.5
14516,,,,,7.22,12.27,26.0,3,2.8,48.8,373.1
14535,,,,,7.34,12.6,17.3,3,2.2,69.8,172.4
14543,,,,,7.02,10.43,16.1,1,1.7,24.2,251.0
14546,,,,,7.45,15.82,18.1,55,2.1,23.1,927.4
14548,,,,,6.08,11.67,19.0,0,2.4,20.4,93.0
14555,,,,,7.45,17.3,23.4,6,2.6,43.1,234.2
14562,,,,,7.07,14.3,15.0,1,1.6,63.4,185.5
14566,,,,,6.03,13.98,14.0,0,1.7,33.1,116.3
14568,,,,,6.14,18.08,12.4,0,1.5,58.5,107.8
14569,,,,,7.31,17.36,16.0,2,2.0,43.1,245.3
14570,,,,,6.23,19.77,16.6,0,1.8,33.0,192.3
14588,,,,,6.18,14.79,13.8,0,1.9,94.7,97.4
14589,,,,,7.47,14.97,21.3,17,2.6,45.0,129.4
14590,,,,,7.38,19.78,48.4,78,4.0,22.0,462.3
14596,,,,,6.71,13.7,12.6,0,1.6,25.4,170.2
14598,,,,,7.48,17.64,21.7,46,2.3,27.9,446.4
14610,,,,,6.89,20.0,9.8,1,1.2,32.3,202.9
14622,,,,,6.94,17.3,8.4,0,1.0,37.8,161.2
14623,,,,,7.42,13.72,17.3,22,1.8,32.2,328.7
14627,,,,,7.04,15.91,11.7,2,1.2,67.2,200.4
14642,,,,,7.08,14.13,73.3,4,6.9,7.7,245.6
14643,,,,,6.04,12.05,37.0,3,3.2,38.3,228.4
14648,,,,,6.89,11.24,13.0,0,1.4,50.6,145.4
14652,,,,,7.5,17.42,27.5,334,3.7,19.9,340.1
14663,,,,,6.22,14.01,10.3,0,1.3,20.2,91.3
14803,,,,,6.35,19.04,23.8,0,2.2,74.0,165.3
14847,,,,,6.26,12.85,37.8,1,4.1,56.3,299.5
14863,,,,,6.35,20.0,24.8,0,2.1,53.8,175.5
15026,,,,,6.4,18.07,20.5,1,2.2,51.6,484.1
15033,,,,,6.11,14.72,27.9,1,2.4,15.0,200.0
15053,,,,,6.23,16.25,55.8,0,3.4,65.4,294.7
15261,,,,,6.07,10.92,41.6,0,3.6,61.4,97.9
15270,,,,,6.54,19.04,30.8,0,2.5,45.9,150.7
15672,,,,,6.38,12.83,30.5,1,2.8,103.7,340.6
15685,,,,,6.67,11.84,11.5,1,1.2,52.1,125.5
15718,,,,,6.14,12.87,95.3,1,8.3,10.3,182.9
15784,,,,,7.25,18.02,56.3,163,4.6,19.2,122.2
15791,,,,,7.42,17.62,50.3,398,4.2,10.0,227.7
15800,,,,,6.23,11.72,35.2,2,3.0,25.3,227.7
15802,,,,,7.32,18.88,29.8,174,3.2,24.2,289.8
15857,,,,,7.2,10.83,15.5,2,1.9,38.6,155.6
15866,,,,,6.62,10.85,9.0,0,1.1,16.7,66.6
15870,,,,,7.35,15.48,10.1,1,1.0,10.9,197.4
15893,,,,,6.77,15.26,31.5,2,2.6,7.1,108.1
15895,,,,,7.47,18.32,35.2,82,2.5,8.8,339.8
15905,,,,,6.12,10.96,30.0,1,1.9,5.7,77.2
15909,,,,,6.4,17.74,62.0,2,3.8,9.0,266.5
15932,,,,,7.49,19.58,6.6,1,1.0,14.2,94.2
15938,,,,,7.1,13.37,4.5,0,0.7,8.7,161.2
15950,,,,,7.08,14.71,8.1,0,1.3,9.3,113.6
15959,,,,,7.23,14.59,7.3,1,1.1,21.4,130.1
15976,,,,,7.14,16.46,7.4,1,0.9,21.8,162.4
16047,,,,,6.5,11.34,3.7,0,0.5,6.4,86.1
16056,,,,,6.9,13.99,8.2,0,1.1,22.9,203.3
16058,,,,,6.97,10.35,12.8,2,1.3,25.6,154.5
16059,,,,,6.95,16.98,17.1,4,1.9,99.7,200.3
16068,,,,,6.78,14.95,5.8,0,0.8,32.2,119.4
16082,,,,,7.3,11.69,5.1,3,0.5,34.1,180.6
16107,,,,,6.5,18.91,7.8,0,0.9,39.8,231.9
16108,,,,,6.68,12.32,7.0,0,0.9,31.1,170.0
16109,,,,,7.11,19.32,6.6,1,0.8,28.6,178.8
16112,,,,,7.4,11.6,9.1,2,1.0,29.9,392.6
16180,,,,,6.86,11.12,4.0,0,0.5,25.3,98.7
16257,,,,,6.93,11.26,4.8,0,0.5,7.8,76.1
16277,,,,,7.05,15.07,6.1,0,0.7,37.5,185.2
16291,,,,,7.04,12.76,13.5,1,1.4,15.7,132.6
16301,,,,,6.76,10.2,3.4,0,0.4,24.0,97.7
16349,,,,,6.69,14.83,17.6,1,1.8,24.5,191.0
16393,,,,,7.33,18.12,4.6,1,0.7,27.0,210.8
16394,,,,,6.91,14.29,6.1,0,0.8,19.0,142.2
16401,,,,,6.45,11.11,10.8,0,1.0,24.5,229.8
16403,,,,,6.33,10.98,8.1,0,0.8,12.3,147.8
16412,,,,,6.29,17.17,6.7,0,0.6,58.4,259.3
16413,,,,,7.01,12.47,6.4,0,0.8,9.4,109.1
16418,,,,,6.46,10.7,3.6,0,0.5,21.3,91.2
16475,,,,,6.83,16.57,12.9,0,1.4,33.6,81.8
16483,,,,,6.7,17.72,9.4,0,1.1,21.9,167.8
16598,,,,,6.01,10.72,27.5,0,3.0,35.8,230.4
16645,,,,,7.2,18.2,5.2,1,0.7,53.3,220.9
16653,,,,,7.22,12.44,12.5,1,1.1,5.2,77.5
16685,,,,,7.43,13.5,13.0,7,1.4,49.0,225.6
16759,,,,,7.03,15.98,31.9,2,3.0,57.2,367.9
16768,,,,,6.81,14.08,14.6,0,1.5,106.9,319.0
16781,,,,,6.05,13.84,42.0,1,3.5,9.6,312.1
16788,,,,,7.05,12.99,17.1,1,2.0,85.0,306.8
16806,,,,,6.59,12.86,9.2,1,1.0,66.8,268.2
16845,,,,,6.31,12.56,31.9,0,3.0,27.8,148.0
16858,,,,,6.02,19.38,12.6,0,1.5,13.0,71.9
16873,,,,,7.2,19.2,13.9,2,1.5,14.5,149.5
16954,,,,,7.21,10.01,8.8,1,1.1,5.6,481.0
16985,,,,,7.2,14.47,5.7,1,0.7,50.4,101.4
16989,,,,,6.84,12.96,10.4,2,1.1,22.9,207.8
17002,,,,,6.42,11.07,18.3,0,1.9,16.3,261.7
17003,,,,,7.46,14.49,14.2,13,1.4,20.7,279.7
17004,,,,,6.38,10.77,19.9,0,1.3,17.2,606.2
17015,,,,,6.19,11.14,38.5,0,3.6,26.6,298.2
17022,,,,,6.76,11.38,11.6,1,1.1,4.8,537.1
17025,,,,,6.26,17.85,16.5,0,1.4,60.7,120.3
17072,,,,,7.07,14.62,11.2,1,1.3,44.2,543.7
17080,,,,,6.77,11.34,9.1,0,1.2,12.3,178.4
17092,,,,,6.46,11.8,21.6,1,2.2,8.9,183.6
17095,,,,,7.22,13.28,24.9,2,2.2,43.7,554.6
17103,,,,,6.76,13.63,8.6,0,1.2,34.8,276.8
17186,,,,,6.3,14.29,11.2,1,1.6,23.5,196.4
17191,,,,,6.12,11.88,7.1,0,1.1,30.4,108.0
17194,,,,,6.62,15.93,11.0,0,1.4,5.7,52.4
17202,,,,,7.48,16.17,9.4,0,1.3,31.3,91.2
17222,,,,,6.15,17.23,6.8,0,1.0,77.9,179.2
17236,,,,,6.56,11.34,15.6,2,1.9,17.2,100.6
17245,,,,,6.09,15.8,16.7,1,1.6,22.6,295.4
17255,,,,,6.26,18.92,7.8,1,1.1,12.4,148.5
17260,,,,,6.14,11.1,17.4,1,1.5,8.3,142.2
17261,,,,,6.45,11.94,23.4,0,2.6,0.0,141.7
17267,,,,,7.21,12.51,13.3,20,1.6,8.6,87.5
17275,,,,,6.1,10.7,22.9,0,2.2,6.0,110.3
17286,,,,,7.25,12.82,13.0,2,1.3,4.4,121.7
17382,,,,,6.59,10.56,9.4,2,1.1,12.8,56.3
17397,,,,,7.46,13.55,14.4,26,1.4,4.9,73.8
17423,,,,,6.83,10.24,5.6,4,0.7,25.8,54.3
17429,,,,,7.23,15.07,63.1,56,5.6,6.1,558.2
17431,,,,,7.08,14.97,23.2,18,2.3,0.0,178.7
17440,,,,,6.63,12.8,15.4,1,1.6,50.2,184.8
17442,,,,,6.37,14.24,16.9,0,1.4,16.8,224.5
17451,,,,,7.34,17.3,19.4,3,2.2,74.3,567.7
17474,,,,,6.88,18.26,26.1,1,1.7,51.7,274.3
17496,,,,,7.29,17.05,20.1,3,2.3,79.6,184.6
17568,,,,,7.38,18.27,21.8,13,2.5,0.0,97.6
17591,,,,,6.53,18.79,11.4,1,1.3,29.0,675.1
17600,,,,,6.1,15.9,6.9,0,1.0,21.5,105.6
17617,,,,,6.53,14.36,3.1,1,0.4,31.1,100.9
17620,,,,,6.11,15.54,54.0,0,5.3,7.5,127.5
17623,,,,,6.06,10.36,8.5,0,0.9,25.8,243.7
17626,,,,,7.15,14.27,13.9,0,1.6,93.7,603.9
17690,,,,,6.04,12.93,3.2,0,0.4,25.1,70.2
17704,,,,,6.93,16.86,4.5,2,0.6,27.1,122.1
17767,,,,,6.46,11.92,12.0,0,1.2,25.2,107.2
17803,,,,,6.82,14.43,6.6,0,0.9,44.6,225.0
17924,,,,,6.57,13.6,11.9,0,1.1,19.8,162.0
17929,,,,,6.58,13.36,53.3,1,5.4,41.6,454.9
17938,,,,,7.43,11.81,12.8,3,1.5,9.1,90.7
17939,,,,,6.99,11.73,5.1,0,0.8,12.1,69.5
17952,,,,,6.22,19.36,23.2,0,2.5,34.3,116.9
17980,,,,,7.34,11.34,10.0,1,1.3,31.6,136.6
18000,,,,,6.14,10.03,7.3,0,1.1,12.0,136.9
18025,,,,,6.99,12.44,11.0,2,1.6,13.7,198.4
18046,,,,,6.86,13.34,10.8,1,1.1,31.7,255.9
18060,,,,,6.36,16.16,5.9,1,0.7,10.3,145.4
18149,,,,,7.35,18.47,14.0,4,1.9,21.2,444.0
18175,,,,,7.21,10.17,14.5,1,1.9,3.8,83.5
18176,,,,,7.5,14.0,24.6,14,2.8,12.9,162.2
18177,,,,,7.35,14.14,23.7,4,2.4,5.0,261.4
18183,,,,,7.3,11.92,7.0,2,0.6,3.5,70.2
18189,,,,,6.47,11.28,17.1,1,2.1,44.5,484.0
18199,,,,,6.71,16.65,36.7,0,3.2,11.6,169.3
18201,,,,,6.97,11.84,21.2,2,1.8,6.9,157.5
18205,,,,,6.77,11.08,10.8,3,1.3,13.1,172.1
18206,,,,,6.42,11.67,11.3,1,1.2,20.4,167.8
18207,,,,,6.7,19.3,9.5,0,1.0,21.4,57.2
18209,,,,,7.25,12.96,36.4,22,2.7,4.4,215.0
18214,,,,,6.63,11.14,24.9,1,3.1,7.9,232.6
18215,,,,,7.16,13.12,6.7,3,0.9,2.5,41.1
18224,,,,,6.95,10.92,2.0,3,0.3,43.4,27.9
18228,,,,,6.05,11.05,15.7,1,1.8,54.5,283.8
18230,,,,,6.53,13.21,23.4,1,3.0,3.9,108.5
18232,,,,,6.65,10.29,14.0,1,1.1,2.8,122.0
18241,,,,,6.44,13.67,3.9,1,0.6,44.1,97.7
18249,,,,,6.07,14.99,6.5,0,0.8,7.6,41.2
18262,,,,,7.32,16.56,5.6,1,0.8,11.8,85.6
18271,,,,,6.4,10.82,8.0,0,0.7,21.9,108.4
18275,,,,,7.5,17.02,97.1,336,8.1,18.7,217.2
18284,,,,,7.08,15.09,14.1,1,1.4,13.8,364.2
18287,,,,,6.85,17.87,9.0,2,1.1,17.6,156.9
18297,,,,,6.79,11.36,26.3,2,2.6,11.1,303.5
18306,,,,,7.11,17.52,21.1,0,2.1,43.6,340.4
18307,,,,,7.34,14.83,15.3,15,1.7,6.7,118.5
18309,,,,,6.98,13.35,23.5,2,1.9,19.1,241.2
18319,,,,,6.5,12.01,9.8,0,1.3,35.2,151.2
18322,,,,,7.19,10.07,5.5,0,1.0,29.3,99.1
18326,,,,,6.72,10.13,7.6,0,1.0,15.1,154.5
18328,,,,,6.92,14.73,19.3,3,1.8,4.7,133.5
18343,,,,,6.65,11.53,4.7,0,0.9,8.4,88.6
18348,,,,,6.41,11.16,25.5,2,2.6,11.3,552.9
18350,,,,,6.48,14.05,32.2,1,3.4,4.8,166.5
18352,,,,,7.15,14.09,11.0,3,1.3,12.4,94.2
18356,,,,,6.93,17.44,18.8,4,1.3,3.6,113.0
18358,,,,,7.32,10.03,31.0,3,2.9,5.7,547.2
18360,,,,,7.41,12.64,14.4,3,1.5,0.0,89.5
18368,,,,,6.4,15.47,3.7,1,0.5,39.8,199.6
18371,,,,,7.5,16.72,38.5,48,3.5,7.9,197.3
18372,,,,,7.14,18.86,38.7,18,3.6,31.4,143.0
18380,,,,,6.6,10.62,17.5,3,1.7,5.3,228.2
18398,,,,,7.5,13.66,8.8,3,1.1,8.6,212.7
18400,,,,,6.42,15.55,15.5,0,1.8,13.2,123.1
18416,,,,,7.38,14.8,13.2,1,1.5,71.4,496.5
18423,,,,,7.15,19.74,15.9,0,1.4,9.2,194.8
18471,,,,,6.92,12.88,11.4,1,1.2,16.6,88.6
18485,,,,,6.99,15.13,23.0,4,2.5,33.2,107.7
18495,,,,,7.4,19.25,5.6,3,0.6,4.1,205.2
18504,,,,,7.31,17.5,28.6,3,2.2,9.6,264.7
18530,,,,,7.49,14.62,19.6,0,2.2,40.6,283.7
18547,,,,,7.47,10.63,8.6,9,0.8,24.9,163.3
18549,,,,,7.18,17.32,11.2,0,1.3,60.8,216.7
18553,,,,,7.19,17.1,15.8,0,2.0,20.0,182.2
18554,,,,,7.26,18.3,33.5,12,3.4,7.9,96.8
18564,,,,,7.32,12.45,39.6,2,3.8,5.0,659.4
18570,,,,,7.45,18.75,60.7,10,4.0,8.0,470.8
18572,,,,,6.75,10.9,24.4,1,2.5,16.6,291.2
18575,,,,,6.96,14.87,33.0,7,3.2,36.9,270.2
18576,,,,,6.96,12.9,12.5,1,1.4,13.0,108.6
18579,,,,,7.35,16.85,13.1,2,1.5,10.9,399.9
18587,,,,,7.44,13.3,18.7,4,1.7,16.3,285.1
18589,,,,,6.04,11.02,16.2,0,1.7,16.0,226.0
18595,,,,,7.06,17.4,42.6,5,4.2,5.3,744.1
18596,,,,,7.25,17.31,24.8,31,2.5,80.6,201.8
18613,,,,,6.74,17.8,21.1,1,2.1,34.6,388.9
18617,,,,,6.85,10.9,17.1,1,1.9,31.6,71.9
18622,,,,,7.13,18.98,53.2,18,3.8,16.7,148.8
18625,,,,,7.42,19.46,26.6,23,2.6,42.0,157.7
18626,,,,,7.48,15.51,23.8,31,2.4,40.9,150.7
18628,,,,,6.95,13.54,19.6,2,1.7,0.0,47.0
18629,,,,,7.3,13.13,27.1,29,2.4,18.1,106.1
18630,,,,,7.19,17.5,35.0,68,3.6,17.6,81.1
18631,,,,,6.35,15.18,29.0,4,1.8,9.2,62.4
18635,,,,,7.03,10.92,24.0,4,2.3,12.7,68.4
18637,,,,,7.03,14.68,26.5,12,2.8,33.5,228.0
18640,,,,,6.07,16.07,39.7,1,3.7,15.2,51.8
18641,,,,,7.18,14.25,24.3,10,2.6,13.0,196.5
18650,,,,,7.18,11.38,31.0,39,2.8,24.6,134.3
18654,,,,,6.02,18.99,39.6,1,3.9,30.9,56.9
18655,,,,,6.23,14.38,18.8,1,1.7,24.6,106.8
18658,,,,,6.43,11.58,24.5,0,2.5,14.9,157.9
18659,,,,,6.08,12.7,15.1,0,1.7,31.6,55.5
18664,,,,,6.53,19.92,10.7,0,1.2,13.9,257.9
18667,,,,,7.05,12.31,17.5,10,1.8,8.8,83.9
18671,,,,,6.43,11.77,16.9,3,1.8,51.6,106.2
18679,,,,,7.1,10.07,12.7,2,1.4,42.7,180.5
18684,,,,,6.85,13.34,20.7,0,1.9,9.6,115.7
18688,,,,,6.31,14.56,13.0,0,1.3,19.5,165.0
18701,,,,,7.1,17.55,41.0,5,3.9,17.3,86.7
18703,,,,,6.1,15.19,17.4,0,1.8,31.8,115.7
18704,,,,,6.42,16.06,13.0,0,1.4,12.3,249.8
18708,,,,,6.48,15.22,17.0,0,1.9,50.1,201.5
18711,,,,,6.21,13.15,16.4,0,1.8,32.2,188.0
18717,,,,,6.17,15.36,68.1,0,4.3,43.1,114.9
18719,,,,,6.61,19.8,98.9,2,7.5,11.7,106.4
18722,,,,,6.29,13.52,37.7,2,2.7,198.6,198.8
18727,,,,,6.18,14.83,34.3,0,3.3,7.1,267.0
18733,,,,,7.03,14.21,25.3,5,2.4,5.9,91.9
18776,,,,,7.02,14.22,22.7,2,2.5,25.6,111.3
18800,,,,,6.26,18.23,13.3,0,1.6,26.3,100.1
18817,,,,,6.11,15.86,15.1,0,1.9,14.6,57.9
18819,,,,,6.46,13.56,30.9,0,1.9,20.7,75.0
18835,,,,,6.18,15.04,15.6,0,2.0,41.9,127.2
18839,,,,,6.17,15.41,22.5,0,2.0,52.4,37.9
18857,,,,,6.05,19.71,19.4,0,2.3,28.2,90.2
18870,,,,,6.08,12.29,9.4,0,1.2,14.1,71.8
18872,,,,,7.11,15.34,9.0,0,1.2,36.3,86.3
18876,,,,,6.31,18.77,18.5,0,2.0,76.7,102.0
18877,,,,,6.15,16.39,13.8,0,1.7,27.8,153.5
18878,,,,,6.54,12.64,13.4,1,1.7,24.5,70.9
18884,,,,,6.27,17.27,12.0,1,1.4,46.6,42.5
18885,,,,,6.14,18.67,10.0,0,1.3,34.8,76.0
18888,,,,,6.94,16.94,15.1,1,2.0,61.5,109.3
18891,,,,,6.15,18.9,12.2,0,1.5,35.1,91.8
18901,,,,,6.59,17.73,18.7,0,2.2,25.1,97.3
18907,,,,,6.85,16.94,11.4,0,1.5,31.1,88.5
18909,,,,,6.27,12.03,10.3,0,1.2,30.4,75.0
18918,,,,,6.71,12.8,10.0,1,1.4,14.8,75.1
18927,,,,,6.94,14.08,19.4,2,2.3,21.5,86.1
18928,,,,,6.79,18.29,15.1,1,1.9,49.5,153.5
18932,,,,,6.41,17.56,10.8,0,1.5,21.1,89.4
18940,,,,,6.1,12.76,22.4,0,1.6,39.5,31.9
18948,,,,,6.12,16.84,12.4,0,1.0,94.7,50.4
18967,,,,,6.32,17.69,22.0,0,1.8,24.8,50.1
18969,,,,,6.9,14.65,16.4,0,1.7,41.5,60.8
18978,,,,,6.24,10.73,15.0,0,1.7,60.2,62.7
18981,,,,,6.5,12.74,10.1,0,1.1,51.1,66.1
18982,,,,,7.06,11.17,12.4,0,1.6,78.9,87.1
18986,,,,,6.53,13.44,57.3,0,4.0,152.2,100.7
18988,,,,,6.39,10.88,21.2,0,2.2,39.7,91.4
18989,,,,,7.07,12.03,9.5,0,1.3,28.0,135.6
18990,,,,,6.73,18.36,13.4,0,1.6,52.8,224.9
18991,,,,,6.02,16.51,10.5,0,1.3,63.1,83.1
18994,,,,,7.01,16.11,11.2,2,1.2,28.8,69.7
18997,,,,,6.05,10.06,12.3,0,1.1,68.6,97.0
18998,,,,,6.62,14.67,8.8,0,1.1,63.1,161.0
18999,,,,,6.53,10.81,26.6,1,2.5,38.9,439.5
19003,,,,,6.22,11.54,11.2,0,1.5,86.9,186.9
19008,,,,,7.08,19.01,6.6,3,0.7,83.8,172.9
19010,,,,,6.3,17.78,11.0,0,1.3,65.3,236.3
19012,,,,,6.29,17.44,17.7,0,1.9,82.8,291.0
19019,,,,,6.85,12.85,13.8,0,1.7,38.6,215.9
19020,,,,,6.3,16.34,12.2,0,1.5,46.1,360.3
19021,,,,,6.17,12.41,19.6,1,2.2,21.2,135.1
19031,,,,,6.47,13.05,20.3,0,1.9,53.5,387.6
19032,,,,,6.39,10.4,16.0,0,1.9,95.7,406.2
19035,,,,,6.75,19.52,26.6,0,2.5,17.8,39.0
19047,,,,,6.88,15.35,12.8,3,1.5,37.5,215.9
19049,,,,,6.62,12.23,17.7,0,1.6,31.4,49.0
19050,,,,,6.82,17.34,15.7,0,1.8,67.7,265.8
19058,,,,,6.76,11.48,15.2,0,1.7,27.4,152.2
19061,,,,,6.1,15.48,10.2,0,1.2,51.8,162.4
19065,,,,,6.79,17.71,21.0,1,2.2,94.1,493.6
19079,,,,,6.03,16.14,18.2,1,1.5,119.0,135.1
19084,,,,,6.93,11.71,12.4,2,1.6,62.0,22.6
19100,,,,,6.51,18.29,10.5,1,1.4,43.6,354.4
19105,,,,,7.45,18.16,19.5,21,2.4,59.8,53.8
19111,,,,,6.95,12.11,12.7,1,1.6,62.8,278.9
19114,,,,,6.79,15.6,40.8,1,3.6,19.9,559.9
19118,,,,,6.64,14.61,9.7,0,1.4,52.1,201.6
19125,,,,,7.28,19.45,13.1,5,1.6,69.2,253.3
19130,,,,,6.69,12.91,15.9,0,1.9,116.6,399.8
19133,,,,,7.11,10.42,12.2,2,1.5,52.7,226.7
19139,,,,,6.48,15.46,15.9,0,2.0,40.1,298.4
19142,,,,,6.75,11.44,11.5,2,1.3,57.0,192.1
19143,,,,,6.99,10.96,7.2,2,1.0,46.3,159.8
19144,,,,,6.04,11.28,12.2,0,1.8,29.5,163.4
