,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
4552,,,,,6.58,20.2,20.8,1,2.4,48.6,235.4
4553,,,,,7.3,27.3,20.1,3,2.6,15.8,100.9
4554,,,,,6.54,22.5,30.1,1,3.3,12.5,137.4
4555,,,,,7.07,13.56,20.4,0,2.3,23.8,77.8
4558,,,,,6.94,19.19,21.8,1,2.5,25.0,145.2
4559,,,,,6.92,11.55,10.0,0,1.2,29.8,76.9
4560,,,,,6.75,14.38,8.7,0,1.1,34.2,68.6
4561,,,,,6.96,14.88,9.8,0,1.2,44.7,73.5
4562,,,,,6.78,29.9,16.0,0,1.9,137.6,487.2
4568,,,,,5.99,34.6,39.8,0,4.0,60.7,124.1
4571,,,,,6.67,14.4,48.9,3,3.8,106.4,253.6
4572,,,,,5.75,54.8,42.8,0,4.1,67.3,204.2
4579,,,,,7.1,26.7,31.5,1,3.5,39.8,151.8
4580,,,,,5.83,11.9,30.3,0,2.4,50.1,171.3
4582,,,,,6.3,15.6,7.7,0,1.0,34.5,115.9
4585,,,,,5.5,10.54,2.7,0,0.5,12.4,75.2
4588,,,,,5.56,14.83,55.9,0,5.6,145.5,320.5
4590,,,,,6.47,18.92,39.4,0,3.6,56.3,215.2
4595,,,,,6.11,19.47,16.4,0,2.0,71.6,226.4
4596,,,,,5.69,29.2,20.4,0,2.1,47.4,215.1
4597,,,,,6.05,35.1,59.8,1,5.7,135.5,137.9
4598,,,,,6.48,24.5,19.3,0,2.0,22.2,110.7
4600,,,,,6.36,18.3,19.8,3,2.1,38.4,134.4
4601,,,,,5.95,27.5,40.5,0,4.5,19.9,94.5
4602,,,,,5.7,15.27,17.0,0,1.9,19.8,136.4
4605,,,,,5.94,18.77,56.0,0,4.6,54.8,91.8
4607,,,,,7.21,34.8,104.8,40,6.4,190.8,529.5
4609,,,,,5.71,13.14,58.2,0,5.9,42.1,105.8
4613,,,,,6.2,45.2,27.5,0,3.3,37.9,78.2
4615,,,,,5.86,23.2,19.6,0,2.5,25.8,157.5
4617,,,,,6.97,15.5,25.5,3,2.7,27.8,191.2
4620,,,,,7.09,24.2,19.8,4,2.4,38.2,217.5
4623,,,,,6.88,23.8,16.4,1,1.5,26.1,121.5
4627,,,,,7.46,36.3,29.3,19,3.4,23.0,199.2
4629,,,,,7.32,29.2,18.2,3,1.9,41.4,154.2
4630,,,,,7.27,36.9,22.2,5,2.4,44.5,241.6
4631,,,,,7.28,38.8,23.9,25,2.7,21.8,124.8
4634,,,,,6.99,15.47,20.4,2,2.4,12.8,110.6
4635,,,,,6.79,13.06,30.1,2,3.1,38.5,147.0
4636,,,,,7.43,22.3,44.5,27,4.9,31.5,233.6
4638,,,,,6.36,23.5,15.8,1,1.6,88.4,79.1
4639,,,,,5.62,29.5,70.2,0,4.1,56.5,385.3
4641,,,,,7.39,54.4,24.5,30,3.1,67.9,337.6
4643,,,,,7.39,42.1,17.4,216,3.4,25.0,493.3
4644,,,,,7.35,32.0,27.3,5,3.1,28.6,128.9
4645,,,,,5.81,35.9,22.6,0,2.3,30.7,74.6
4648,,,,,6.4,15.72,23.9,1,2.5,37.7,309.0
4650,,,,,6.77,25.9,15.0,0,1.8,51.4,126.2
4652,,,,,6.44,28.3,28.4,0,3.5,52.3,238.0
4656,,,,,5.64,53.3,34.5,0,2.9,43.1,120.7
4660,,,,,6.68,47.5,13.6,1,1.7,22.1,123.7
4661,,,,,7.09,26.1,6.2,4,0.6,4.4,21.2
4663,,,,,6.63,52.5,39.1,1,3.5,129.8,259.0
4664,,,,,7.05,42.9,27.2,4,3.1,43.8,150.6
4665,,,,,5.9,33.6,27.1,0,2.1,11.3,63.0
4670,,,,,6.61,49.9,52.3,3,5.8,15.5,160.3
4671,,,,,7.02,13.53,30.0,1,2.9,57.6,124.7
4672,,,,,6.53,46.9,17.7,0,2.3,51.3,155.1
4674,,,,,6.06,23.8,14.9,0,1.8,36.6,103.8
4682,,,,,6.05,14.73,33.0,1,3.1,102.4,191.5
4684,,,,,7.23,36.6,8.2,6,1.1,23.8,52.7
4686,,,,,7.41,34.0,25.3,27,2.7,96.0,229.5
4692,,,,,7.14,31.7,19.2,8,2.4,48.6,229.1
4693,,,,,6.22,10.27,29.6,1,3.0,31.7,57.5
4694,,,,,5.76,39.0,20.9,0,2.3,29.7,260.1
4696,,,,,5.68,14.57,66.0,0,5.6,39.0,248.5
4700,,,,,5.82,11.19,53.6,0,5.5,60.8,321.6
4702,,,,,6.67,20.0,14.9,2,1.6,33.5,108.8
4703,,,,,5.6,26.3,17.3,0,2.0,38.7,220.1
4704,,,,,5.84,10.04,37.1,0,3.7,30.3,100.7
4706,,,,,6.81,48.0,58.3,3,3.2,19.1,148.8
4708,,,,,5.83,21.7,36.5,0,3.9,12.3,68.4
4710,,,,,6.25,18.23,14.9,0,1.6,89.9,201.6
4711,,,,,6.4,18.81,12.3,0,1.5,20.7,97.1
4713,,,,,6.28,15.35,17.4,0,1.7,20.8,129.1
4715,,,,,5.94,29.7,11.2,0,1.4,57.0,155.4
4716,,,,,5.98,15.14,53.0,0,5.1,24.4,436.1
4717,,,,,5.55,29.6,14.7,0,1.9,21.5,77.3
4718,,,,,6.09,29.6,65.2,0,6.8,40.8,210.5
4719,,,,,5.93,34.9,20.5,0,2.5,22.6,151.5
4726,,,,,6.87,29.0,20.7,0,2.0,37.0,77.5
4728,,,,,6.18,22.9,30.2,0,2.4,51.0,130.4
4732,,,,,6.31,23.5,15.1,0,1.7,73.8,142.2
4733,,,,,5.79,28.9,26.0,0,2.3,39.8,219.7
4742,,,,,6.26,40.9,35.8,0,3.3,50.1,122.5
4744,,,,,5.5,19.45,46.4,0,2.6,23.5,48.7
4745,,,,,5.94,27.2,33.4,0,2.5,61.9,169.6
4748,,,,,5.84,20.7,67.8,0,5.6,14.9,185.8
4754,,,,,6.99,26.5,20.9,3,2.0,70.1,267.6
4755,,,,,5.77,21.7,17.1,0,1.7,32.4,110.5
4761,,,,,6.62,40.7,34.2,11,4.1,30.2,136.2
4762,,,,,5.77,48.2,27.3,0,3.2,22.5,180.9
4764,,,,,6.43,33.5,25.1,0,3.1,67.8,349.1
4770,,,,,7.22,36.9,16.5,1,1.8,59.5,240.4
4774,,,,,7.47,37.4,31.7,3,2.9,14.0,241.8
4778,,,,,6.79,30.3,21.4,2,2.2,69.5,112.5
4780,,,,,6.46,15.09,30.8,2,3.3,28.5,135.4
4782,,,,,7.38,17.92,15.4,5,1.9,36.0,200.3
4783,,,,,6.09,11.67,25.5,0,3.0,29.4,159.6
4784,,,,,6.5,24.5,57.8,3,5.8,51.9,192.3
4786,,,,,7.12,15.68,17.4,3,2.0,76.5,328.6
4787,,,,,6.23,12.76,49.4,1,4.9,22.9,301.1
4788,,,,,5.88,12.72,16.8,0,2.0,36.1,258.4
4789,,,,,6.68,31.4,44.0,4,5.1,138.0,1055.8
4792,,,,,6.65,35.1,41.7,5,4.8,42.2,136.1
4794,,,,,6.69,26.7,34.6,0,3.1,27.1,137.8
4795,,,,,5.93,15.71,28.0,0,3.3,69.0,209.6
4796,,,,,6.57,37.2,60.2,0,5.9,38.8,585.0
4798,,,,,7.46,18.2,20.8,5,2.3,19.9,242.2
4799,,,,,5.77,12.55,43.5,0,4.7,15.4,216.4
4800,,,,,5.7,22.4,60.8,0,6.3,18.6,364.3
4802,,,,,5.94,24.2,66.2,0,7.0,44.2,198.4
4804,,,,,6.37,20.1,11.7,0,1.2,42.4,174.0
4805,,,,,6.8,27.7,22.9,0,2.8,28.2,130.5
4806,,,,,6.2,40.2,19.7,0,2.3,61.7,200.8
4809,,,,,7.26,32.8,39.3,19,4.7,42.6,245.3
4810,,,,,6.12,30.4,56.5,0,5.1,94.0,510.7
4812,,,,,7.18,12.73,17.2,4,1.8,101.5,190.0
4814,,,,,6.84,13.58,20.6,1,2.2,14.6,192.3
4816,,,,,5.82,10.89,22.4,0,2.7,17.2,85.4
4820,,,,,6.25,22.1,16.7,0,1.9,33.7,116.9
4821,,,,,6.45,20.3,27.2,0,3.0,70.0,133.8
4822,,,,,5.85,22.4,16.5,0,1.9,64.6,125.9
4823,,,,,7.18,22.6,20.7,0,2.5,26.8,257.3
4825,,,,,7.14,23.3,27.9,5,2.9,84.1,465.1
4828,,,,,5.73,11.52,34.3,0,3.3,20.3,140.3
4829,,,,,6.54,35.5,18.2,0,2.0,36.8,295.5
4831,,,,,6.16,22.5,20.5,0,2.2,24.4,208.1
4836,,,,,6.48,25.7,25.8,1,2.9,40.7,304.1
4841,,,,,7.3,47.8,38.8,52,3.8,11.0,121.1
4843,,,,,6.2,10.22,25.7,1,2.3,6.5,237.2
4844,,,,,6.68,13.91,38.5,3,3.9,12.4,212.0
4846,,,,,7.04,17.56,52.1,45,4.4,8.4,163.9
4847,,,,,7.05,29.0,122.8,157,5.9,15.3,136.7
4848,,,,,6.87,14.57,55.3,9,4.2,9.4,207.2
4849,,,,,7.15,22.4,36.1,254,3.6,10.4,132.5
4850,,,,,6.99,17.97,45.8,14,4.6,7.1,326.9
4851,,,,,6.98,28.2,36.3,18,3.8,8.0,225.3
4853,,,,,6.42,13.1,26.9,1,2.9,6.0,138.9
4856,,,,,7.4,20.1,32.0,104,3.7,9.3,180.4
4858,,,,,7.48,14.72,34.7,89,3.2,72.9,279.7
4863,,,,,7.13,19.86,12.1,4,1.7,22.8,185.7
4867,,,,,7.1,13.09,13.4,0,1.8,15.3,129.1
4875,,,,,6.34,20.1,13.3,1,1.6,67.2,307.3
4877,,,,,7.5,10.7,14.9,3,1.7,37.4,290.5
4882,,,,,7.11,12.91,11.0,2,1.6,50.4,214.0
4883,,,,,6.34,10.04,40.8,1,3.3,9.4,435.4
4884,,,,,7.11,15.03,63.2,0,4.6,11.6,198.8
4888,,,,,5.63,10.15,30.5,0,2.7,13.7,147.8
4893,,,,,6.96,21.0,14.1,5,1.5,44.8,241.5
4895,,,,,6.73,20.8,30.3,4,3.0,29.0,263.7
4897,,,,,7.24,18.7,43.6,316,4.1,15.6,192.4
4898,,,,,7.32,27.8,21.1,15,2.6,40.2,192.5
4900,,,,,7.43,14.6,28.8,13,2.6,12.4,208.8
4904,,,,,7.21,10.25,12.1,4,1.5,30.5,202.2
4905,,,,,7.46,18.18,47.0,58,2.5,62.9,439.4
4909,,,,,5.62,19.65,28.0,0,3.0,9.8,188.8
4917,,,,,6.1,17.66,38.1,0,3.5,39.4,337.9
4920,,,,,5.98,17.84,14.0,0,1.6,59.4,247.5
4925,,,,,5.62,12.02,15.4,0,1.6,23.9,140.1
4934,,,,,5.55,18.09,21.2,0,2.6,38.0,184.5
4937,,,,,5.75,10.04,28.3,0,2.4,12.6,175.5
4945,,,,,5.57,12.54,36.1,0,2.8,34.7,281.8
4946,,,,,6.35,18.14,85.1,3,5.5,9.2,113.1
4947,,,,,6.66,16.31,28.0,0,3.3,30.2,283.8
4949,,,,,7.16,18.82,17.4,3,2.0,80.8,228.0
4950,,,,,5.78,14.67,17.3,0,2.4,15.8,157.8
4952,,,,,7.11,25.8,31.8,17,3.9,22.4,79.6
4953,,,,,7.26,19.6,42.8,69,4.0,10.8,252.6
4960,,,,,6.81,12.27,18.0,1,2.0,69.1,129.4
4964,,,,,7.0,14.02,16.0,0,1.9,22.9,268.3
4967,,,,,6.47,12.22,24.3,1,2.7,33.6,173.4
4971,,,,,6.05,10.35,10.1,0,1.1,38.2,219.8
4978,,,,,6.17,12.21,19.4,0,2.3,21.0,125.3
4979,,,,,6.18,13.93,50.5,0,3.4,23.0,561.8
4980,,,,,6.99,37.9,50.7,16,4.7,76.9,485.6
4986,,,,,6.82,20.9,62.8,22,4.8,14.8,111.3
4987,,,,,6.28,15.29,42.1,3,4.4,7.3,83.6
4989,,,,,6.65,11.4,15.5,0,2.2,24.7,152.2
4990,,,,,5.99,10.9,14.6,0,1.8,30.3,215.3
4991,,,,,7.49,14.86,19.4,21,2.4,36.5,221.1
4993,,,,,7.37,11.13,15.3,2,1.8,37.6,285.6
4997,,,,,7.04,11.16,20.2,1,2.2,31.4,314.8
5001,,,,,5.76,11.25,29.5,0,3.0,45.4,234.4
5002,,,,,7.13,14.35,96.4,116,3.5,15.5,163.6
5003,,,,,6.91,19.79,24.5,1,2.9,17.5,109.1
5005,,,,,6.51,24.7,12.2,0,1.7,43.5,345.3
5007,,,,,5.72,15.18,48.2,0,3.6,26.0,531.9
5011,,,,,7.44,16.46,15.4,7,1.6,34.8,105.0
5015,,,,,7.03,10.18,24.4,1,2.5,34.3,340.4
5016,,,,,6.07,12.31,35.9,0,3.3,34.9,366.4
5023,,,,,6.92,21.8,50.3,3,5.6,6.4,154.6
5024,,,,,7.16,10.91,19.3,5,2.3,34.0,152.3
5026,,,,,6.89,25.5,42.8,41,3.9,14.3,93.0
5032,,,,,6.71,17.64,17.6,1,2.5,23.1,213.7
5033,,,,,6.33,10.1,37.6,1,4.0,6.2,153.9
5041,,,,,7.27,22.4,130.3,91,6.8,17.2,145.8
5042,,,,,7.09,31.0,90.4,65,7.2,10.7,105.4
5043,,,,,7.48,15.57,17.1,2,1.8,70.2,268.2
5044,,,,,6.58,12.01,50.3,2,4.2,6.7,245.8
5045,,,,,7.36,15.58,24.1,2,3.0,35.4,319.4
5048,,,,,7.1,25.2,36.1,32,4.1,17.6,101.3
5051,,,,,6.58,19.08,41.4,37,2.7,5.2,66.8
5052,,,,,6.31,11.8,58.1,2,4.4,6.7,123.1
5054,,,,,6.74,10.82,38.2,18,3.0,3.4,53.3
5055,,,,,5.53,25.8,29.6,0,2.1,74.2,202.9
5061,,,,,7.07,25.2,92.4,43,6.1,11.3,272.1
5062,,,,,7.32,20.4,46.6,33,2.6,21.0,50.3
5065,,,,,7.16,26.3,83.0,45,6.0,17.9,139.6
5066,,,,,6.28,10.49,22.3,0,2.5,34.0,173.4
5067,,,,,7.33,16.69,29.8,40,3.2,27.3,141.2
5068,,,,,6.61,12.57,54.7,5,4.2,10.2,136.0
5075,,,,,5.63,11.93,45.0,0,5.1,33.8,147.8
5076,,,,,6.79,20.8,20.8,9,2.7,14.1,95.8
5077,,,,,7.05,24.2,81.5,68,5.8,33.7,211.0
5080,,,,,6.7,10.98,27.8,15,2.4,0.0,49.0
5083,,,,,6.02,10.48,35.4,0,4.0,17.1,338.3
5084,,,,,7.31,18.25,24.6,26,2.8,16.3,174.6
5086,,,,,6.73,22.4,66.5,2,6.2,26.7,132.3
5095,,,,,6.14,16.24,71.1,11,4.0,15.3,120.2
5096,,,,,7.13,19.62,80.7,17,5.8,8.8,106.1
5097,,,,,5.77,12.93,48.7,0,5.3,18.9,136.3
5098,,,,,6.1,14.19,60.6,0,5.8,8.3,92.7
5099,,,,,6.28,11.35,30.8,2,3.3,42.1,206.8
5100,,,,,6.39,28.4,101.2,16,7.7,18.1,161.5
5101,,,,,6.21,28.2,47.9,2,4.8,51.2,166.1
5106,,,,,5.52,17.71,48.6,0,5.0,29.7,110.2
5107,,,,,5.73,10.93,56.2,0,4.0,8.1,178.0
5108,,,,,6.25,20.1,60.9,2,7.0,26.4,88.7
5110,,,,,7.1,24.3,40.6,27,4.4,17.2,60.8
5116,,,,,7.25,22.0,77.8,98,5.5,8.4,356.8
5117,,,,,6.89,32.6,74.0,27,7.2,12.5,168.3
5122,,,,,6.99,23.5,83.6,74,5.3,9.3,157.5
5124,,,,,6.92,32.4,45.7,44,4.2,5.3,87.6
5127,,,,,7.27,23.5,29.5,164,2.6,7.3,53.1
5129,,,,,7.19,16.58,14.9,296,2.2,24.5,182.6
5131,,,,,7.02,40.6,113.6,67,7.7,12.1,126.1
5132,,,,,6.05,18.09,87.2,0,7.3,6.9,263.5
5134,,,,,7.45,24.7,98.2,307,4.5,7.8,31.7
5136,,,,,6.55,17.52,49.2,4,4.6,5.5,113.3
5139,,,,,6.72,16.04,59.0,6,4.5,9.1,62.3
5140,,,,,6.27,47.3,298.4,7,22.3,57.3,381.9
5141,,,,,6.38,30.4,167.7,18,9.4,18.8,131.7
5143,,,,,7.22,23.6,169.3,98,7.3,16.2,58.5
5146,,,,,7.12,18.83,107.0,132,2.4,9.2,69.3
5149,,,,,5.53,20.0,116.7,1,6.5,14.1,80.5
5150,,,,,7.18,42.4,186.7,112,11.5,31.2,110.6
5151,,,,,7.4,35.8,64.2,22,5.1,6.8,117.7
5225,,,,,6.87,52.6,132.3,24,8.6,27.9,42.8
5236,,,,,5.57,21.1,167.6,0,7.6,26.3,159.7
5261,,,,,7.08,18.09,19.2,2,1.3,25.4,95.9
5283,,,,,5.68,34.4,338.8,0,18.6,28.0,211.8
5332,,,,,5.61,27.6,60.9,0,4.8,27.3,212.6
5381,,,,,5.5,29.9,503.1,0,19.9,63.6,600.9
5391,,,,,6.81,56.7,472.8,0,17.4,44.8,825.3
5448,,,,,5.5,18.63,416.9,0,19.2,21.1,89.9
5498,,,,,6.92,15.01,91.9,3,5.6,0.0,228.7
5503,,,,,6.54,57.9,450.1,1,26.1,33.3,86.1
5505,,,,,5.8,27.3,456.6,0,16.1,71.6,220.3
5508,,,,,6.03,39.8,483.0,0,18.9,62.0,589.8
5510,,,,,5.76,16.24,173.5,0,8.3,24.4,95.2
5549,,,,,6.03,18.75,261.2,1,11.6,15.2,72.0
5619,,,,,5.95,55.7,93.9,0,6.9,19.1,98.2
5671,,,,,5.98,14.73,124.5,0,9.7,24.1,86.3
5692,,,,,6.79,27.7,66.9,1,3.8,15.3,41.6
5701,,,,,6.08,30.6,170.7,1,12.5,21.1,104.7
5702,,,,,6.54,17.76,199.1,1,10.0,42.8,135.4
5726,,,,,6.21,15.98,19.6,0,2.2,28.9,121.9
5730,,,,,5.52,22.8,18.8,0,2.2,45.5,215.4
5795,,,,,6.21,12.43,61.0,0,3.9,11.4,70.3
5797,,,,,5.84,12.53,33.1,0,3.7,11.7,156.9
5798,,,,,5.87,29.8,32.2,0,3.0,18.9,134.3
5802,,,,,5.82,19.44,80.1,0,6.6,24.6,412.2
5803,,,,,5.57,18.71,46.0,0,4.4,43.2,228.5
5804,,,,,5.8,12.39,45.6,0,3.1,21.9,208.8
5806,,,,,7.49,30.9,14.3,9,1.8,23.5,168.3
5807,,,,,6.89,39.2,70.6,0,4.6,4.6,107.2
5808,,,,,5.61,26.2,23.3,0,1.8,10.1,57.4
5809,,,,,6.37,39.2,71.9,0,4.8,4.3,46.9
5812,,,,,6.46,29.5,14.6,0,1.8,74.1,221.3
5816,,,,,6.73,20.7,50.2,3,4.6,23.6,219.9
5817,,,,,6.43,15.73,22.3,0,2.8,27.9,231.0
5819,,,,,5.57,10.57,26.4,0,2.7,59.7,189.3
5844,,,,,5.89,19.55,26.7,0,2.6,10.8,229.3
5850,,,,,5.55,34.6,49.8,0,5.3,114.5,606.4
5856,,,,,5.74,33.2,46.2,0,4.6,37.2,437.7
5872,,,,,6.11,31.1,43.6,0,2.8,4.5,48.4
5891,,,,,6.2,31.3,21.2,0,2.4,29.2,45.6
5898,,,,,7.0,14.39,11.6,0,1.4,63.3,80.1
5900,,,,,6.03,32.1,30.0,0,2.9,45.5,115.9
5901,,,,,7.19,28.9,20.2,19,2.1,17.4,25.2
5902,,,,,6.72,24.1,55.7,0,4.9,6.2,253.9
5903,,,,,6.15,18.19,19.1,0,2.1,27.7,42.9
5904,,,,,7.41,26.3,27.7,134,3.1,23.0,28.7
5911,,,,,6.16,12.83,12.1,0,1.5,64.9,96.5
5912,,,,,5.72,11.04,17.4,0,2.3,35.0,83.3
5913,,,,,5.64,24.8,16.9,0,2.1,72.5,59.5
5915,,,,,5.63,18.08,12.1,0,1.5,43.4,57.9
5916,,,,,7.2,30.9,23.0,3,2.0,6.5,71.3
5917,,,,,6.97,17.04,11.8,0,1.5,111.8,87.4
5919,,,,,6.78,27.5,22.4,0,2.7,63.1,182.8
5921,,,,,6.15,24.2,21.3,2,2.4,129.0,80.6
5922,,,,,6.11,28.8,21.8,0,2.6,63.4,219.5
5965,,,,,5.76,19.27,21.1,0,2.1,39.3,126.1
5970,,,,,5.54,18.4,33.6,0,3.3,20.1,250.0
5991,,,,,5.59,14.29,124.4,0,6.6,32.5,155.7
6010,,,,,5.61,26.2,23.8,0,2.3,25.9,75.8
6094,,,,,5.87,22.6,19.4,0,2.0,27.1,101.5
6117,,,,,5.56,51.6,71.2,0,3.0,8.6,93.2
6176,,,,,6.23,20.9,23.9,0,2.8,12.9,278.8
6243,,,,,5.79,37.9,28.4,0,3.5,21.4,182.5
6298,,,,,5.5,50.0,20.2,0,2.5,58.4,168.4
6300,,,,,6.19,22.4,12.7,0,1.5,60.3,160.3
6306,,,,,5.82,22.9,18.4,1,2.2,40.9,175.9
6307,,,,,6.58,28.1,18.0,3,2.1,50.9,138.7
6309,,,,,6.18,29.4,26.9,1,3.0,111.4,341.6
6311,,,,,6.74,21.2,12.2,1,1.5,33.1,22.2
6323,,,,,6.86,30.8,39.2,16,3.0,16.4,75.6
6335,,,,,6.39,23.2,20.5,0,2.5,56.0,322.9
6345,,,,,5.67,26.6,26.1,0,2.3,8.0,55.3
6356,,,,,6.04,32.4,21.9,0,2.6,10.9,140.2
6359,,,,,6.03,38.2,20.1,0,2.5,58.6,223.6
6360,,,,,5.88,16.79,11.0,0,1.4,9.1,162.7
6362,,,,,5.84,21.3,29.7,0,2.8,31.6,164.8
6366,,,,,6.03,27.8,20.0,0,2.1,33.9,149.7
6367,,,,,5.52,25.0,20.0,0,2.4,24.3,102.6
6392,,,,,5.91,21.5,14.3,0,1.5,23.9,91.1
6428,,,,,6.35,22.0,23.8,0,2.6,25.2,117.5
6436,,,,,6.44,28.9,32.4,0,3.0,21.7,67.6
6450,,,,,6.89,32.6,22.4,7,2.5,56.8,191.5
6459,,,,,6.38,20.4,12.5,0,1.5,25.9,80.9
6466,,,,,7.15,56.1,46.4,63,4.5,45.8,333.7
6490,,,,,5.55,34.1,17.2,0,1.9,23.0,85.8
6491,,,,,6.75,18.74,13.8,3,1.7,61.0,119.6
6492,,,,,5.69,20.5,19.1,0,2.2,34.0,43.8
6516,,,,,5.86,38.0,83.2,0,5.2,16.4,65.2
6517,,,,,7.06,15.72,19.4,49,2.2,10.0,124.5
6524,,,,,5.52,20.2,74.6,0,5.6,20.2,182.8
6531,,,,,5.73,16.69,16.0,0,2.1,33.7,117.7
6532,,,,,6.14,19.3,13.1,0,1.5,42.3,116.2
6533,,,,,6.48,21.8,19.8,0,2.1,11.5,129.8
6537,,,,,5.9,18.33,17.5,0,2.3,8.4,88.4
6539,,,,,5.97,16.76,17.4,0,2.0,18.4,75.9
6545,,,,,6.33,20.9,17.4,0,2.1,14.3,149.8
6675,,,,,5.98,29.3,35.9,3,3.1,16.5,467.4
6679,,,,,5.74,19.42,16.9,0,1.8,173.9,191.0
6689,,,,,7.47,53.4,42.1,109,4.7,32.7,52.9
6691,,,,,6.4,11.84,32.6,0,3.7,21.2,41.0
6695,,,,,6.68,39.4,74.1,2,8.9,7.0,118.6
6696,,,,,7.3,15.26,20.8,7,2.4,107.9,388.1
6697,,,,,7.09,16.0,16.6,11,1.9,35.0,33.8
6699,,,,,6.38,23.8,39.7,6,3.5,19.5,98.5
6700,,,,,7.06,25.1,15.3,4,2.0,35.9,30.7
6702,,,,,7.2,24.1,10.8,3,1.4,103.5,153.8
6712,,,,,6.15,19.52,20.7,0,2.2,21.3,174.8
6722,,,,,5.54,12.77,27.3,0,1.6,5.7,108.0
6743,,,,,5.89,23.7,20.5,0,2.1,22.0,68.9
6749,,,,,6.49,19.33,16.1,1,1.8,20.7,138.8
6754,,,,,6.04,21.4,18.8,0,2.1,16.3,134.2
6756,,,,,5.97,27.3,13.5,0,1.4,20.5,204.8
6757,,,,,5.77,14.41,14.0,0,1.6,61.2,97.4
6764,,,,,5.57,25.0,22.8,0,2.1,32.7,85.0
6814,,,,,6.05,13.52,19.0,0,2.3,69.4,195.9
6826,,,,,5.62,13.68,135.7,0,6.8,10.2,212.3
6925,,,,,5.92,30.5,35.2,0,2.8,46.6,295.8
6952,,,,,5.75,25.3,21.8,0,2.4,50.5,191.2
6992,,,,,5.76,16.12,18.4,0,1.9,97.2,203.9
6994,,,,,6.49,57.5,33.3,4,3.7,70.4,499.0
6998,,,,,7.38,17.65,16.7,4,1.8,10.2,106.4
7000,,,,,6.9,11.95,37.3,0,3.6,6.8,203.8
7001,,,,,5.66,12.9,20.2,0,2.0,14.4,200.8
7002,,,,,6.7,18.06,50.1,0,5.0,8.5,341.7
7007,,,,,7.32,15.66,23.1,7,2.5,17.2,489.3
7010,,,,,5.59,20.2,13.1,0,1.6,22.2,59.6
7012,,,,,5.68,34.4,12.8,0,1.7,36.5,276.4
7013,,,,,5.58,12.44,10.3,0,1.3,15.2,72.4
7018,,,,,6.27,44.5,20.5,0,2.3,24.5,383.4
7022,,,,,6.68,12.86,7.5,0,1.1,0.0,147.4
7023,,,,,6.03,15.74,27.0,0,2.6,16.5,226.8
7025,,,,,5.92,11.85,16.4,1,1.9,5.1,177.4
7032,,,,,5.7,13.83,24.2,0,2.3,20.2,405.2
7035,,,,,7.3,30.0,23.3,1,3.0,11.7,253.6
7042,,,,,5.66,14.15,26.4,0,2.6,96.0,213.3
7048,,,,,6.2,13.7,19.4,1,2.1,25.8,155.5
7050,,,,,6.32,25.7,9.0,1,1.2,37.4,146.1
7054,,,,,6.56,10.76,16.9,0,1.8,7.5,236.0
7057,,,,,5.61,21.0,18.1,0,2.1,11.3,141.4
7062,,,,,7.45,19.27,23.2,10,2.9,0.0,168.7
7067,,,,,7.47,25.3,14.3,13,1.6,26.4,311.9
7068,,,,,7.47,17.0,27.8,60,2.9,33.3,237.7
7073,,,,,6.11,17.03,21.5,0,2.3,28.2,90.5
7075,,,,,7.45,18.3,28.6,2,3.2,10.7,230.1
7079,,,,,5.64,13.17,15.1,0,1.8,43.9,203.5
7085,,,,,7.11,27.5,25.2,3,2.9,10.5,242.6
7086,,,,,6.95,14.09,18.0,0,1.9,26.2,235.9
7087,,,,,5.77,10.93,16.9,1,1.7,30.2,192.4
7089,,,,,7.03,17.52,11.9,1,1.5,5.2,66.4
7095,,,,,6.91,10.1,12.2,1,1.3,13.6,142.5
7097,,,,,5.5,16.82,18.6,0,2.1,28.1,148.6
7099,,,,,6.23,20.5,14.8,1,1.7,77.0,437.1
7107,,,,,6.55,17.83,20.3,0,2.1,13.4,242.4
7108,,,,,6.88,22.4,26.3,1,2.4,13.9,213.1
7110,,,,,5.67,30.5,13.5,0,1.8,13.7,146.4
7111,,,,,7.06,15.29,14.8,0,1.6,9.9,196.3
7117,,,,,7.34,46.4,42.0,32,4.6,380.3,1886.8
7118,,,,,6.33,17.97,17.1,1,1.9,165.5,469.7
7129,,,,,5.61,20.2,24.1,0,2.5,6.8,137.8
7131,,,,,6.15,12.65,16.1,0,1.5,13.3,244.5
7132,,,,,7.44,22.8,18.7,79,2.2,5.7,156.0
7134,,,,,6.35,10.43,18.2,0,2.3,0.0,212.9
7136,,,,,6.22,15.11,16.6,0,1.9,6.2,259.9
7137,,,,,6.29,12.5,14.8,0,1.9,12.9,186.6
7138,,,,,5.67,13.98,13.4,0,1.6,11.8,222.1
7145,,,,,7.16,23.2,21.0,1,2.7,11.8,550.1
7147,,,,,7.47,13.9,37.7,1,3.9,5.9,564.1
7150,,,,,6.17,19.43,25.1,0,3.0,5.0,193.9
7151,,,,,5.57,11.87,13.1,0,1.5,9.8,165.6
7153,,,,,5.57,12.58,14.2,0,1.5,17.7,244.6
7157,,,,,6.06,10.53,20.9,0,1.9,10.7,300.8
7158,,,,,6.05,16.22,16.6,0,1.7,7.4,155.0
7161,,,,,5.61,15.26,26.4,0,2.5,6.7,191.2
7164,,,,,6.21,16.88,16.5,0,1.9,20.1,241.4
