,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
19000,,,,,5.8,13.58,17.3,0,1.9,51.5,271.1
19014,,,,,5.54,25.0,15.2,0,2.1,38.3,108.0
19023,,,,,5.74,37.6,36.5,0,4.3,36.0,113.1
19046,,,,,5.86,43.8,51.1,0,4.2,20.9,133.2
19077,,,,,5.93,14.07,33.0,1,3.8,57.7,131.0
19078,,,,,5.65,30.0,19.9,1,1.6,126.3,151.0
19087,,,,,5.92,25.4,18.3,1,1.7,136.5,426.3
19088,,,,,5.73,15.88,61.3,1,5.9,23.4,202.8
19113,,,,,5.83,13.8,44.8,0,5.3,26.1,225.3
19122,,,,,5.81,10.48,41.3,1,4.8,22.5,101.5
19124,,,,,5.61,10.44,18.6,1,2.5,16.3,60.4
19171,,,,,6.0,16.43,27.6,0,3.1,29.1,97.5
19172,,,,,5.82,11.17,33.6,0,2.6,16.1,151.4
19178,,,,,5.73,18.08,10.6,0,1.4,44.7,122.4
19181,,,,,5.58,12.58,38.4,0,4.3,21.1,146.2
19191,,,,,5.82,16.98,33.6,0,3.5,52.3,47.7
19199,,,,,5.75,10.42,9.1,0,1.0,59.9,123.5
19230,,,,,5.91,14.04,12.6,0,1.0,84.1,180.3
19231,,,,,5.78,10.48,12.7,0,1.2,71.0,58.0
19235,,,,,5.53,23.0,24.9,2,2.8,61.1,155.3
19236,,,,,5.75,39.8,33.4,1,1.7,102.7,141.3
19240,,,,,5.77,16.7,21.2,0,1.8,160.1,218.1
19247,,,,,5.54,18.34,39.4,0,3.8,37.1,319.5
19249,,,,,5.77,33.1,16.7,0,2.0,33.2,53.5
19252,,,,,5.5,44.9,46.2,1,4.6,40.2,167.9
19259,,,,,5.55,23.2,23.0,1,2.8,21.1,82.5
19263,,,,,5.8,59.0,22.0,1,2.6,57.3,81.5
19270,,,,,5.61,15.32,11.3,0,1.2,70.3,60.5
19281,,,,,5.67,11.44,13.2,0,1.4,102.2,140.4
19287,,,,,5.67,16.52,14.9,0,1.6,64.8,93.5
19288,,,,,5.79,11.82,30.2,1,3.3,110.0,223.7
19296,,,,,5.53,56.8,75.9,1,4.9,82.6,428.4
19297,,,,,5.7,17.5,25.7,0,2.6,91.8,62.3
19298,,,,,5.5,21.9,23.6,0,2.9,104.6,199.7
19299,,,,,5.55,36.3,31.6,0,3.2,68.4,80.2
19300,,,,,5.54,12.49,29.8,0,2.1,69.2,96.7
19356,,,,,5.88,12.11,12.3,0,1.6,64.5,147.6
19360,,,,,5.67,21.7,21.3,0,2.7,16.3,63.3
19366,,,,,5.94,18.82,11.0,0,1.3,40.7,223.6
19369,,,,,5.63,16.51,8.9,0,1.2,51.7,145.1
19384,,,,,5.6,35.5,11.3,0,1.7,40.9,229.6
19391,,,,,5.95,14.3,22.5,2,2.0,116.1,136.0
19392,,,,,5.95,21.3,15.1,1,1.6,138.2,282.5
19395,,,,,5.76,77.9,26.7,1,3.4,60.3,282.0
19406,,,,,5.9,18.05,16.2,0,1.9,25.6,72.5
19409,,,,,5.65,35.2,39.3,0,3.9,27.0,271.1
19443,,,,,5.59,15.66,10.6,0,1.1,58.8,80.3
19444,,,,,5.78,25.8,34.5,0,3.8,73.1,277.0
19445,,,,,5.98,10.65,9.2,1,1.1,35.8,108.5
19449,,,,,5.64,42.3,24.5,0,1.6,86.2,166.6
19488,,,,,5.95,49.3,16.4,2,2.4,30.9,227.1
19493,,,,,5.56,11.89,39.1,0,2.8,17.9,189.5
19497,,,,,5.94,26.7,20.0,0,2.4,24.0,107.0
19506,,,,,5.83,27.4,16.8,0,1.7,134.4,257.0
19510,,,,,5.96,14.49,18.3,1,2.0,75.4,398.0
19527,,,,,5.88,24.5,18.8,1,1.8,56.2,56.8
19546,,,,,6.0,16.24,14.0,1,1.4,65.8,123.4
19555,,,,,5.79,15.56,77.4,0,4.5,82.5,248.4
19574,,,,,5.5,12.54,44.1,0,3.3,68.8,35.3
19589,,,,,5.9,23.2,15.7,0,1.9,53.0,128.9
19591,,,,,5.79,36.0,49.1,0,3.2,108.7,172.3
19599,,,,,5.89,28.1,21.3,0,1.8,78.6,103.3
19603,,,,,5.86,33.1,19.0,0,2.4,68.4,201.1
19610,,,,,5.81,19.8,13.9,0,1.5,86.6,362.9
19624,,,,,5.73,46.3,26.2,0,2.9,25.3,26.2
19626,,,,,5.79,24.7,25.5,0,2.4,53.8,165.4
19627,,,,,5.55,12.15,22.0,0,2.4,112.7,275.8
19633,,,,,5.76,22.9,13.3,0,1.3,69.8,357.3
19639,,,,,5.78,17.88,26.8,0,1.6,80.4,69.1
19648,,,,,5.55,62.1,38.1,1,3.8,99.6,41.9
19650,,,,,5.92,33.2,25.9,0,2.9,68.7,231.4
19655,,,,,5.73,15.62,7.1,0,0.9,38.3,50.0
19660,,,,,5.79,27.2,64.4,1,7.3,135.8,627.5
19662,,,,,5.66,15.17,8.4,0,1.0,66.7,51.7
19665,,,,,5.91,24.9,9.0,0,1.1,41.6,161.3
19688,,,,,5.54,21.2,14.6,0,1.8,58.4,228.2
19689,,,,,5.61,23.5,27.8,0,3.1,19.6,103.3
19691,,,,,5.86,64.8,35.0,2,4.2,24.5,109.4
19698,,,,,5.68,11.43,38.4,2,3.5,21.2,200.2
19701,,,,,5.88,10.03,46.0,1,4.8,24.6,102.2
19707,,,,,5.7,35.3,12.4,2,1.5,46.6,73.1
19708,,,,,5.6,11.9,27.4,1,2.8,34.2,106.7
19713,,,,,5.83,16.83,13.5,1,1.6,40.0,140.4
19739,,,,,5.83,14.09,10.6,0,1.3,51.0,126.2
19766,,,,,5.8,72.9,30.0,0,3.7,69.0,192.2
19777,,,,,5.96,12.75,38.2,1,4.0,27.1,152.8
19779,,,,,5.57,24.6,8.8,0,1.1,84.6,250.7
19803,,,,,5.73,10.82,9.6,0,1.1,66.8,192.0
19804,,,,,5.89,28.4,8.1,0,1.1,34.7,172.7
19812,,,,,5.56,73.1,44.1,0,4.9,29.8,240.1
19813,,,,,5.78,41.0,12.6,1,1.8,43.4,797.3
19829,,,,,5.87,13.72,12.7,0,1.4,22.8,236.7
19837,,,,,5.83,12.65,18.2,0,2.2,26.1,65.5
19843,,,,,5.72,27.6,10.3,0,1.4,25.4,134.9
19850,,,,,5.84,20.8,13.6,1,1.7,27.4,83.7
19857,,,,,5.79,29.9,16.3,0,2.3,50.9,91.5
19858,,,,,5.94,22.8,11.1,0,1.3,83.7,299.7
19868,,,,,5.67,27.8,27.0,0,3.4,11.8,115.9
19872,,,,,5.97,13.55,9.5,0,1.1,51.9,150.3
19891,,,,,5.8,36.0,20.4,0,2.6,16.1,73.9
19900,,,,,5.95,19.73,11.9,2,1.5,41.6,192.1
19903,,,,,5.93,19.83,12.0,0,1.6,72.2,223.3
19927,,,,,5.89,12.49,21.7,0,2.7,15.5,139.4
19945,,,,,5.78,56.2,33.3,0,4.2,42.3,151.5
19956,,,,,5.51,26.4,16.5,1,2.1,63.8,273.3
19960,,,,,5.5,52.5,33.7,0,4.7,56.0,84.8
19963,,,,,5.76,58.6,33.2,0,3.8,29.2,233.3
19966,,,,,5.55,31.3,10.4,0,1.5,40.7,150.1
19987,,,,,5.5,30.2,17.8,0,2.4,16.8,98.9
20010,,,,,6.0,11.83,20.0,1,2.3,62.3,203.8
20018,,,,,5.68,37.4,13.2,0,1.2,108.2,201.2
20019,,,,,5.5,70.5,17.5,0,2.1,53.7,182.4
20023,,,,,6.0,17.43,9.9,0,1.2,23.0,97.3
20031,,,,,5.78,18.52,43.3,0,3.9,87.4,81.3
20044,,,,,5.56,26.2,12.8,0,1.7,76.6,126.5
20053,,,,,5.51,65.9,37.9,0,4.8,42.9,91.5
20060,,,,,5.77,19.33,10.7,0,1.2,41.7,117.1
20062,,,,,5.95,29.9,8.4,0,1.2,45.3,134.6
20063,,,,,5.55,77.3,50.4,0,5.5,90.0,122.0
20073,,,,,5.89,25.7,21.1,0,1.5,84.1,202.9
20076,,,,,5.99,31.6,14.3,0,1.6,39.8,367.1
20085,,,,,5.93,34.9,25.0,0,1.8,95.3,158.6
20094,,,,,5.92,46.3,41.3,0,2.6,138.0,332.2
20099,,,,,5.9,24.2,10.9,0,1.4,65.1,255.2
20102,,,,,5.61,33.1,10.5,0,1.3,64.1,172.4
20104,,,,,5.96,26.4,31.7,0,2.7,83.4,170.1
20115,,,,,5.64,32.0,23.3,1,2.8,80.1,281.0
20118,,,,,5.64,51.0,35.2,0,4.2,27.2,89.4
20124,,,,,5.57,13.63,13.6,0,1.2,88.2,63.5
20130,,,,,5.79,10.04,14.5,0,1.1,85.7,84.0
20142,,,,,5.5,15.24,27.5,0,2.3,72.2,136.5
20144,,,,,5.67,32.9,16.8,0,1.6,116.2,235.4
20158,,,,,5.57,20.3,8.4,0,1.0,50.0,112.1
20173,,,,,5.53,30.1,11.0,1,1.6,66.7,356.2
20181,,,,,5.77,41.4,28.0,0,3.1,47.4,130.3
20190,,,,,5.98,40.3,12.1,0,1.7,91.9,439.2
20191,,,,,5.89,29.9,12.6,0,1.5,98.9,204.8
20246,,,,,5.76,59.3,302.3,0,24.8,45.7,117.0
20274,,,,,5.7,26.8,23.3,0,2.7,37.0,89.9
20275,,,,,5.79,11.42,9.6,0,1.3,15.6,81.4
20284,,,,,5.6,69.3,28.6,0,3.4,77.4,194.3
20327,,,,,5.9,33.3,15.4,1,2.0,0.0,132.9
20329,,,,,5.93,12.96,8.6,1,1.1,0.0,323.8
20343,,,,,5.94,50.5,31.8,0,3.5,18.6,91.1
20346,,,,,5.9,16.23,11.5,1,1.5,50.6,277.8
20347,,,,,5.97,23.1,14.9,0,1.8,110.1,577.8
20366,,,,,5.74,12.92,24.5,0,2.3,32.3,66.9
20368,,,,,5.98,36.6,31.5,0,3.3,22.9,62.5
20372,,,,,5.98,23.5,12.4,0,1.6,32.3,166.7
20388,,,,,5.92,32.4,12.0,0,1.5,26.9,173.5
20399,,,,,5.64,23.2,9.3,1,1.1,37.6,240.3
20408,,,,,5.64,21.2,21.9,0,2.5,59.5,318.5
20417,,,,,5.74,16.22,30.1,0,3.3,81.9,156.5
20418,,,,,5.59,13.26,29.4,0,3.2,39.7,156.4
20452,,,,,5.85,32.9,8.9,1,1.2,75.3,230.0
20469,,,,,5.6,25.2,24.8,0,3.1,57.0,257.8
20470,,,,,5.55,62.9,56.7,0,6.2,51.2,521.9
20474,,,,,5.79,21.0,21.7,1,2.3,62.6,283.4
20530,,,,,5.88,14.07,11.7,3,1.3,21.5,221.1
20538,,,,,5.75,16.04,31.9,1,2.9,22.1,246.9
20552,,,,,5.95,70.3,53.3,1,4.9,29.0,186.8
20562,,,,,5.79,48.4,19.1,0,1.8,165.0,358.0
20564,,,,,5.9,55.9,42.2,0,4.7,87.5,320.9
20569,,,,,5.93,79.3,41.6,1,4.9,56.2,303.6
20570,,,,,5.77,78.8,39.2,1,4.2,74.1,357.4
20579,,,,,5.96,15.45,20.6,0,2.1,33.7,209.4
20580,,,,,5.87,27.3,27.5,0,3.0,73.5,427.5
20630,,,,,5.51,11.55,23.8,0,2.6,12.3,139.9
20637,,,,,6.0,17.45,15.4,0,1.9,65.3,123.0
20660,,,,,5.77,21.4,45.6,0,4.6,22.0,46.1
20661,,,,,5.58,11.24,18.5,0,2.0,53.4,185.8
20674,,,,,5.84,11.89,21.4,0,2.4,83.6,253.2
20681,,,,,5.51,12.18,35.4,0,3.8,32.8,37.1
20685,,,,,5.73,10.3,28.7,0,3.6,30.8,231.6
20709,,,,,5.87,38.6,21.3,0,2.6,98.9,186.8
20723,,,,,5.82,53.2,35.6,0,4.0,96.0,463.0
20731,,,,,5.59,17.88,15.4,0,1.7,45.7,175.4
20746,,,,,5.97,17.73,15.3,1,1.9,44.6,152.9
20780,,,,,5.6,11.63,25.0,0,2.7,22.0,148.8
20792,,,,,5.69,22.0,27.4,0,3.2,68.5,292.4
20799,,,,,5.65,18.81,14.1,0,1.8,56.8,318.9
20807,,,,,5.81,10.26,12.8,0,1.7,31.2,132.6
20810,,,,,5.65,10.39,22.3,0,2.4,41.3,164.3
20829,,,,,5.99,16.81,51.5,0,5.1,35.4,266.9
20837,,,,,5.74,11.67,18.5,0,2.1,30.9,263.9
20878,,,,,5.62,20.0,13.7,0,1.9,27.7,134.4
20879,,,,,5.94,25.9,20.7,0,2.3,131.7,623.0
20882,,,,,5.99,10.11,26.7,0,2.6,18.8,84.8
20885,,,,,5.91,19.95,11.0,0,1.5,38.5,130.4
20893,,,,,5.98,12.76,43.2,0,4.4,22.7,198.9
20905,,,,,5.98,13.33,11.0,0,1.5,20.0,155.0
20914,,,,,5.56,11.13,12.0,0,1.6,41.0,114.8
20932,,,,,5.98,14.26,15.8,0,2.2,34.0,77.0
20937,,,,,5.89,23.7,18.4,0,2.4,23.3,116.3
20938,,,,,5.72,10.43,10.6,0,1.5,46.5,95.9
20954,,,,,5.52,14.22,13.3,0,1.8,30.5,102.5
20979,,,,,5.79,27.4,16.1,0,2.0,70.6,258.6
20996,,,,,5.89,12.47,61.2,3,3.3,5.6,45.7
20999,,,,,5.5,18.1,14.0,0,1.8,50.0,140.5
21089,,,,,5.67,40.5,22.7,0,2.1,17.0,120.6
21094,,,,,5.61,18.31,12.8,0,1.5,6.4,132.1
21102,,,,,5.84,14.54,7.4,0,1.0,21.6,120.6
21106,,,,,5.52,52.8,25.6,1,2.1,37.6,383.1
21108,,,,,5.59,12.85,6.3,1,0.8,6.4,69.7
21115,,,,,5.79,21.6,18.8,0,2.1,33.6,196.9
21135,,,,,5.87,13.8,9.5,0,0.7,5.3,88.2
21145,,,,,5.58,12.6,13.6,1,1.4,60.1,389.2
21147,,,,,5.84,42.1,36.5,1,3.8,19.8,294.9
21153,,,,,5.97,25.4,18.5,1,1.6,11.7,109.6
21154,,,,,5.75,16.7,10.9,1,1.2,29.4,272.9
21156,,,,,5.77,27.7,21.7,1,2.0,4.2,81.5
21162,,,,,5.87,12.83,32.1,0,2.9,10.1,114.1
21165,,,,,5.85,30.7,33.5,1,2.4,8.5,133.4
21168,,,,,5.87,12.49,22.9,0,2.3,15.4,146.9
21226,,,,,5.68,11.34,15.5,1,1.7,30.1,238.8
21229,,,,,5.6,19.4,11.8,0,1.3,9.9,499.8
21231,,,,,5.95,13.84,31.9,0,3.5,0.0,271.7
21235,,,,,5.55,28.5,22.5,0,2.7,7.6,216.3
21242,,,,,5.91,12.66,15.2,0,1.9,7.4,350.3
21273,,,,,5.63,15.13,11.4,0,1.3,4.7,167.1
21275,,,,,5.88,17.35,15.7,0,1.8,21.5,340.0
21285,,,,,5.81,11.8,9.8,0,1.3,4.2,38.5
21291,,,,,5.58,16.56,21.1,0,2.0,31.4,295.6
21293,,,,,5.99,23.5,24.6,0,2.4,9.1,185.5
21300,,,,,5.95,10.05,18.1,0,1.9,44.4,411.1
21341,,,,,5.6,15.4,13.1,1,1.4,25.9,197.4
21381,,,,,5.54,12.07,14.5,0,1.9,5.0,120.8
21388,,,,,5.98,14.8,23.4,1,2.4,24.9,343.7
21395,,,,,5.94,18.91,16.1,0,1.8,30.0,122.0
21396,,,,,5.52,10.26,12.7,0,1.4,29.3,183.1
21414,,,,,5.87,11.15,18.3,0,2.0,44.6,335.6
21422,,,,,5.76,18.21,9.8,0,0.9,14.2,131.9
21487,,,,,5.76,23.3,12.9,1,1.6,42.8,114.9
21507,,,,,5.98,13.9,18.8,0,1.8,50.4,89.6
21519,,,,,5.65,43.8,9.2,0,1.3,36.8,213.0
21526,,,,,5.77,33.4,59.8,0,6.7,125.6,163.9
21530,,,,,5.93,11.17,9.0,0,1.2,50.4,118.7
21540,,,,,5.57,12.12,24.4,0,1.5,126.5,149.3
21542,,,,,5.64,13.27,29.2,0,3.7,83.0,70.2
21546,,,,,5.97,43.7,36.5,0,4.2,105.8,410.9
21550,,,,,5.96,10.11,27.4,0,3.4,54.4,79.2
21552,,,,,5.95,22.1,10.4,0,1.3,55.2,125.8
21567,,,,,5.96,58.5,44.8,0,5.6,37.5,620.9
21579,,,,,5.72,42.7,21.8,0,2.7,39.6,69.5
21581,,,,,5.69,22.3,11.7,0,1.8,54.0,182.1
21588,,,,,5.69,13.94,12.1,0,1.5,32.3,174.0
21590,,,,,5.85,13.68,16.5,0,1.6,24.4,134.2
21591,,,,,6.0,32.4,13.6,0,1.8,106.2,203.0
21616,,,,,5.89,44.1,45.8,0,5.5,34.5,427.4
21617,,,,,5.89,13.19,24.1,0,2.6,19.6,67.5
21619,,,,,5.91,46.4,31.8,0,3.5,80.3,767.9
21625,,,,,5.52,22.0,15.7,0,2.0,33.8,136.0
21639,,,,,5.63,27.4,19.8,0,2.5,24.0,47.4
21651,,,,,5.51,23.4,26.1,0,3.1,42.9,203.7
21659,,,,,5.53,17.15,10.5,0,1.4,38.2,218.1
21663,,,,,5.67,25.6,24.3,0,2.7,5.7,26.9
21721,,,,,5.81,43.5,29.8,0,3.3,21.2,75.1
21740,,,,,5.68,14.31,13.5,0,1.8,22.0,37.7
21741,,,,,5.98,35.7,21.0,0,2.0,43.2,141.7
21762,,,,,5.94,53.1,42.7,0,5.1,28.8,78.1
21778,,,,,5.96,19.28,22.3,0,2.5,58.6,312.5
21779,,,,,5.54,14.1,36.0,0,3.9,29.6,343.2
21785,,,,,5.84,21.1,37.2,0,4.4,24.5,145.6
21796,,,,,5.54,47.5,33.3,0,4.0,58.5,101.4
21799,,,,,5.86,15.41,12.6,0,1.6,59.9,165.7
21800,,,,,5.79,21.8,16.9,0,2.1,35.8,144.9
21816,,,,,5.62,16.91,24.5,0,3.0,27.6,146.9
21855,,,,,5.98,22.3,19.4,0,2.4,58.0,244.9
