,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
10350,,,,,6.5,75.8,20.2,4,2.1,83.8,143.4
10357,,,,,6.67,12.08,15.4,3,1.7,39.5,168.2
10358,,,,,7.21,23.1,54.6,5,5.3,13.0,179.5
10360,,,,,6.08,47.6,48.0,0,4.8,27.6,93.8
10363,,,,,7.2,13.29,13.6,3,1.7,15.2,166.1
10364,,,,,7.0,30.4,39.4,6,3.4,31.1,125.2
10367,,,,,5.45,18.53,12.3,0,1.5,10.7,38.0
10369,,,,,4.27,13.42,30.4,0,2.0,28.2,47.9
10370,,,,,7.3,17.58,19.5,59,2.2,14.9,73.3
10371,,,,,7.34,10.28,8.6,2,1.1,16.0,65.8
10372,,,,,5.95,14.0,35.8,1,3.7,15.6,84.5
10374,,,,,7.41,11.96,10.2,13,1.1,20.2,105.4
10375,,,,,7.59,13.23,15.8,19,1.6,19.1,92.1
10377,,,,,7.27,30.1,16.1,8,1.8,35.9,131.5
10378,,,,,5.91,10.66,24.6,0,2.5,37.0,101.5
10379,,,,,5.14,25.6,28.1,1,2.4,19.6,28.6
10381,,,,,7.61,16.55,16.1,13,1.7,51.9,188.2
10382,,,,,7.55,13.72,26.3,76,2.6,12.4,74.3
10383,,,,,6.91,25.0,62.4,2,4.9,30.9,82.8
10384,,,,,7.58,23.0,28.7,41,2.3,22.9,63.5
10386,,,,,7.56,13.53,11.5,7,1.2,7.2,64.6
10387,,,,,7.16,16.04,18.4,15,1.9,17.9,96.4
10394,,,,,7.74,36.2,18.0,103,1.8,31.3,205.6
10397,,,,,7.13,16.39,21.6,3,2.3,9.1,86.2
10398,,,,,5.72,11.01,14.8,1,1.6,10.2,49.7
10402,,,,,6.46,10.92,12.7,0,1.5,18.2,79.1
10404,,,,,6.55,22.8,12.8,1,1.5,42.3,104.6
10407,,,,,6.88,11.43,17.3,3,1.7,21.0,94.6
10409,,,,,4.87,13.1,33.1,0,2.9,20.3,273.3
10411,,,,,5.52,21.3,19.3,0,1.8,13.0,92.7
10412,,,,,4.65,12.1,13.9,0,1.5,29.3,128.5
10413,,,,,6.71,12.63,15.4,3,1.7,148.6,238.5
10415,,,,,4.96,10.41,35.6,0,3.0,22.5,50.6
10417,,,,,6.47,10.32,27.2,0,2.8,13.8,39.8
10419,,,,,6.05,10.97,32.4,0,3.1,23.9,412.4
10422,,,,,7.4,16.93,21.4,8,2.2,15.4,77.1
10423,,,,,7.11,16.81,11.0,4,1.3,29.1,153.8
10424,,,,,7.03,19.72,33.9,3,3.3,9.1,101.6
10425,,,,,5.35,17.79,61.1,0,4.3,15.5,99.0
10427,,,,,5.78,10.52,17.5,0,1.9,11.7,88.3
10429,,,,,6.59,19.55,25.7,0,2.5,29.9,185.2
10431,,,,,6.99,11.06,24.3,3,2.4,19.2,119.6
10434,,,,,7.4,14.83,17.5,31,2.0,42.6,144.8
10436,,,,,7.12,13.71,31.8,8,3.1,9.0,49.4
10437,,,,,5.47,11.26,13.8,0,1.5,11.7,255.5
10439,,,,,5.32,10.33,36.9,0,2.2,20.5,71.8
10441,,,,,7.02,23.2,28.9,13,2.6,6.4,147.0
10443,,,,,7.66,13.87,21.8,49,1.8,10.2,65.7
10445,,,,,7.1,20.0,44.6,18,3.6,10.4,210.7
10448,,,,,6.75,23.5,47.3,1,4.2,16.9,79.4
10449,,,,,6.64,22.0,123.4,1,9.4,17.0,99.9
10453,,,,,7.34,10.16,14.0,3,1.6,9.9,87.9
10455,,,,,7.01,10.56,22.6,6,2.3,24.7,68.5
10456,,,,,7.18,10.3,13.6,4,1.4,11.0,107.9
10462,,,,,5.75,13.27,20.4,0,2.0,11.6,30.4
10464,,,,,7.16,17.5,14.9,6,1.6,8.8,88.0
10465,,,,,7.45,30.7,27.9,44,2.8,8.9,135.2
10467,,,,,5.41,12.31,19.2,0,1.8,13.8,77.4
10469,,,,,6.68,11.88,31.5,3,3.0,7.5,86.1
10470,,,,,6.83,25.5,24.7,13,1.8,50.9,40.5
10471,,,,,5.04,66.6,423.9,0,26.1,52.2,209.0
10472,,,,,4.07,17.78,87.3,0,4.5,47.1,76.1
10475,,,,,4.22,44.8,518.5,1,19.1,90.4,168.5
10476,,,,,5.14,72.3,386.8,1,29.2,73.2,154.6
10477,,,,,7.34,27.5,98.0,68,6.8,37.0,89.0
10479,,,,,7.2,30.2,116.7,16,7.4,25.8,54.3
10485,,,,,5.84,12.5,51.9,0,4.2,21.2,53.9
10487,,,,,7.49,32.7,43.6,8,3.0,12.8,24.7
10489,,,,,7.34,50.0,155.8,61,11.8,32.3,76.9
10490,,,,,6.4,14.85,29.0,0,2.7,12.5,38.5
10493,,,,,7.22,12.3,17.9,9,1.9,15.0,121.1
10494,,,,,4.66,12.52,25.0,0,1.7,10.5,65.5
10496,,,,,6.74,21.2,41.7,3,3.6,9.3,38.3
10497,,,,,7.51,13.19,22.7,28,1.4,8.8,49.8
10499,,,,,6.4,12.42,17.3,0,1.7,28.7,107.7
10502,,,,,5.64,48.2,61.2,2,5.2,0.0,87.9
10503,,,,,6.91,59.8,122.1,99,8.1,28.7,312.9
10505,,,,,7.55,22.8,111.8,29,3.2,13.1,91.1
10507,,,,,5.68,70.2,86.1,0,7.2,109.8,352.2
10509,,,,,4.36,17.17,18.0,0,1.6,0.0,43.2
10510,,,,,7.33,75.1,126.2,36,8.9,41.5,336.4
10511,,,,,7.86,21.1,14.7,164,1.7,11.1,152.9
10512,,,,,6.55,18.84,24.0,0,2.1,6.9,72.4
10513,,,,,7.95,32.3,9.2,125,1.2,8.5,245.6
10514,,,,,7.86,15.31,26.8,39,2.8,30.7,622.3
10515,,,,,7.66,33.8,24.4,116,2.8,7.5,250.2
10516,,,,,6.63,21.6,20.5,1,2.0,5.1,315.5
10517,,,,,5.77,19.13,11.4,0,1.2,7.4,59.5
10519,,,,,6.04,30.9,13.9,0,1.8,10.1,113.4
10520,,,,,7.11,37.6,46.4,18,4.5,60.8,259.8
10521,,,,,7.65,10.88,21.3,7,2.4,6.5,335.4
10522,,,,,6.6,36.5,23.1,9,1.3,3.1,144.2
10523,,,,,8.0,33.2,9.6,402,1.6,6.9,191.1
10528,,,,,5.92,10.05,20.9,0,2.3,33.2,131.8
10530,,,,,7.93,22.1,14.2,302,1.7,14.5,486.4
10531,,,,,7.32,21.8,25.9,368,2.9,26.2,620.6
10532,,,,,7.67,27.5,28.1,88,2.9,40.0,1098.9
10535,,,,,7.78,18.39,16.8,141,1.6,6.0,523.1
10536,,,,,7.88,21.6,25.2,293,3.1,27.7,412.2
10538,,,,,7.81,32.6,11.2,672,2.5,29.1,162.2
10539,,,,,7.82,22.6,20.5,219,2.0,16.4,427.0
10540,,,,,7.83,22.3,13.5,220,1.6,21.3,509.5
10541,,,,,7.46,51.2,48.7,242,4.8,23.0,336.0
10543,,,,,7.42,58.3,35.4,11,3.1,9.3,92.9
10544,,,,,7.7,20.8,14.7,54,1.6,17.9,121.1
10546,,,,,7.86,18.03,9.9,98,1.2,20.0,167.7
10550,,,,,7.93,15.47,10.0,289,1.5,5.8,144.8
10551,,,,,7.5,11.61,12.7,2,1.6,12.3,506.3
10552,,,,,8.0,17.77,16.2,110,1.9,5.8,438.0
10554,,,,,5.87,52.7,34.6,1,3.9,26.3,179.9
10555,,,,,7.99,20.8,5.6,298,1.3,10.2,325.1
10557,,,,,6.11,58.4,40.0,0,3.8,20.4,629.9
10558,,,,,7.68,20.9,4.4,27,0.8,7.1,3402.0
10559,,,,,6.25,27.8,18.1,1,2.2,30.0,7776.2
10560,,,,,7.78,38.8,8.2,162,1.4,10.0,139.0
10561,,,,,5.26,51.5,28.5,0,3.3,66.0,676.2
10563,,,,,7.38,29.9,52.9,70,5.5,18.6,297.9
10564,,,,,7.27,13.03,14.8,8,1.6,20.0,352.3
10565,,,,,7.93,20.9,19.2,111,2.1,5.9,340.1
10567,,,,,7.9,20.2,16.4,305,1.5,17.7,156.8
10568,,,,,4.91,42.8,33.3,1,3.5,7.4,119.7
10569,,,,,7.75,17.19,26.6,200,3.1,12.8,439.2
10570,,,,,7.94,16.26,6.5,93,1.2,5.8,147.5
10571,,,,,7.84,22.8,17.5,229,2.3,10.1,236.6
10573,,,,,7.56,12.37,11.4,7,1.3,25.3,179.3
10574,,,,,7.97,15.78,9.7,278,1.3,9.6,121.8
10579,,,,,7.6,20.9,31.2,243,3.2,25.9,387.3
10580,,,,,6.02,15.79,18.7,0,1.9,56.8,175.4
10581,,,,,4.74,13.73,14.2,0,1.5,84.5,572.4
10582,,,,,7.38,74.3,35.1,16,4.3,19.4,136.7
10583,,,,,7.93,32.1,12.6,71,2.0,7.2,152.0
10584,,,,,7.96,26.9,12.1,141,1.3,8.5,89.1
10585,,,,,7.47,23.3,22.6,120,2.2,12.8,118.1
10587,,,,,7.66,28.0,15.2,242,1.9,35.3,490.5
10588,,,,,6.69,21.4,29.7,1,2.8,56.4,6446.8
10589,,,,,7.14,21.8,12.9,2,1.4,29.5,587.8
10590,,,,,5.87,22.3,11.9,0,1.4,19.0,485.7
10591,,,,,5.18,23.5,18.2,0,1.7,4.2,333.0
10592,,,,,6.33,17.87,25.9,0,2.4,22.4,595.4
10593,,,,,6.4,11.63,8.8,0,0.9,9.2,142.2
10594,,,,,7.41,19.83,14.7,10,1.8,3.7,63.2
10595,,,,,7.88,17.53,10.9,176,1.5,10.2,472.0
10599,,,,,6.55,10.64,9.4,0,1.0,13.1,249.6
10600,,,,,5.98,18.19,36.1,0,3.6,38.5,644.5
10602,,,,,7.18,10.94,11.7,1,1.3,11.8,210.7
10603,,,,,7.73,19.42,9.3,277,1.6,20.6,136.7
10604,,,,,7.07,14.17,15.6,2,1.4,7.3,450.8
10605,,,,,6.1,13.0,7.3,0,1.0,16.2,192.2
10606,,,,,7.61,15.17,21.8,89,1.3,64.6,199.0
10607,,,,,7.78,14.62,13.5,6,1.4,11.2,353.6
10608,,,,,6.3,16.73,12.4,1,1.4,34.8,237.1
10609,,,,,6.01,13.9,28.0,0,2.7,28.3,141.8
10611,,,,,6.84,17.59,25.1,2,2.4,7.0,350.1
10612,,,,,5.61,42.5,22.4,1,2.6,10.1,371.9
10614,,,,,7.89,19.3,13.6,289,1.6,5.6,188.9
10615,,,,,7.03,16.48,8.4,3,0.9,17.1,176.5
10617,,,,,7.54,16.37,30.7,32,3.6,7.3,231.8
10618,,,,,7.64,14.49,21.9,88,2.8,6.7,217.2
10620,,,,,7.03,23.0,13.3,3,1.4,29.4,1063.5
10622,,,,,7.89,21.5,13.2,88,2.0,10.6,253.6
10623,,,,,6.17,12.26,10.9,0,1.3,80.9,6798.4
10624,,,,,6.55,14.7,15.8,1,1.8,49.0,1655.5
10625,,,,,7.63,34.6,15.8,11,1.8,63.9,412.9
10626,,,,,7.14,11.44,7.6,1,0.9,8.6,110.1
10628,,,,,6.64,26.9,13.0,3,1.9,17.0,192.5
10630,,,,,7.38,53.2,56.7,133,5.0,57.8,447.7
10631,,,,,5.53,11.89,19.5,0,2.1,7.4,390.2
10635,,,,,5.78,14.47,17.4,0,1.3,8.2,119.5
10637,,,,,7.94,23.2,5.7,336,1.3,5.4,241.1
10638,,,,,7.32,14.59,24.8,7,2.6,20.7,358.2
10639,,,,,7.15,21.2,10.6,5,1.1,5.9,977.0
10642,,,,,7.9,20.5,13.2,14,1.4,5.3,155.9
10643,,,,,7.9,14.93,8.7,281,1.6,11.6,146.1
10644,,,,,6.18,16.79,10.3,1,1.1,23.3,278.7
10645,,,,,7.83,23.0,5.6,605,2.0,27.7,285.5
10647,,,,,6.32,11.65,14.7,0,1.6,34.5,204.7
10649,,,,,7.86,19.91,10.4,187,1.0,14.2,212.1
10650,,,,,7.23,11.12,11.9,3,1.2,8.1,312.9
10651,,,,,7.61,19.46,17.0,7,1.7,11.3,699.1
10652,,,,,7.67,20.7,20.7,122,2.1,6.8,627.3
10653,,,,,7.39,38.1,37.0,164,4.3,16.4,352.2
10656,,,,,7.96,16.18,10.8,162,1.2,8.8,450.5
10658,,,,,7.99,14.26,5.0,121,0.7,11.5,197.6
10660,,,,,7.68,17.14,8.9,4,1.3,9.7,526.5
10661,,,,,7.92,18.13,13.6,105,1.5,13.7,664.8
10662,,,,,7.32,26.2,12.5,2,1.4,28.6,646.8
10664,,,,,7.25,15.85,28.5,6,2.7,6.6,1233.4
10665,,,,,7.08,10.64,45.6,1,4.4,6.8,782.6
10667,,,,,6.94,22.1,7.4,1,0.9,5.0,93.0
10668,,,,,7.72,12.27,10.6,16,1.3,6.3,65.0
10670,,,,,7.88,17.77,4.9,241,0.9,6.9,388.1
10671,,,,,7.86,17.16,16.2,579,2.4,30.8,212.5
10672,,,,,7.47,23.9,29.1,46,3.6,11.1,357.8
10673,,,,,7.87,21.8,12.5,5,1.5,249.9,804.5
10674,,,,,7.6,20.6,20.8,71,2.0,20.5,200.3
10675,,,,,6.42,14.15,15.6,0,1.7,24.0,268.5
10676,,,,,6.65,14.63,16.1,3,1.7,40.2,242.5
10677,,,,,7.41,14.64,26.8,4,2.7,10.8,310.0
10678,,,,,7.78,18.3,12.2,495,1.5,15.8,426.5
10679,,,,,7.25,14.12,14.2,1,1.5,69.2,654.2
10680,,,,,7.38,15.97,17.2,11,1.6,17.2,1346.0
10681,,,,,7.6,17.12,14.5,22,1.6,10.2,519.0
10682,,,,,7.77,25.0,12.8,14,1.5,5.3,120.6
10683,,,,,7.36,22.8,22.2,4,2.3,61.8,4541.0
10684,,,,,7.76,42.3,13.3,15,2.0,49.4,507.5
10685,,,,,7.21,25.1,10.2,4,1.2,31.1,2579.9
10686,,,,,5.58,18.72,17.3,0,1.7,69.7,420.4
10687,,,,,7.49,36.3,17.2,11,2.2,94.7,553.1
10688,,,,,6.65,23.0,12.4,1,1.4,48.4,944.5
10689,,,,,4.62,32.1,15.2,0,1.9,62.1,625.3
10690,,,,,7.97,22.9,23.5,198,2.1,16.6,1375.7
10692,,,,,7.89,23.9,11.2,67,1.4,13.1,692.5
10693,,,,,7.27,21.4,15.1,0,1.4,49.7,1064.1
10694,,,,,7.98,23.2,14.2,297,1.4,14.3,979.0
10695,,,,,7.87,20.6,8.3,274,1.2,8.7,493.1
10696,,,,,7.9,16.52,11.0,44,1.1,25.9,388.8
10697,,,,,7.87,26.3,14.5,202,1.8,5.0,152.9
10698,,,,,7.85,11.82,9.9,9,1.0,4.9,675.4
10699,,,,,7.95,18.48,13.3,315,1.6,6.3,470.9
10700,,,,,7.88,18.1,15.3,188,1.7,8.2,778.2
10701,,,,,7.93,21.5,15.6,198,1.2,4.0,593.9
10702,,,,,7.96,22.6,16.2,61,1.6,32.0,1582.4
10703,,,,,8.0,18.28,10.6,144,1.4,4.8,617.4
10704,,,,,7.5,27.6,26.5,39,2.5,13.4,337.7
10705,,,,,7.39,11.32,13.0,0,1.3,29.7,1403.0
10706,,,,,7.91,16.77,7.9,153,1.6,9.8,261.8
10707,,,,,5.89,59.9,22.4,0,2.6,120.3,1822.8
10708,,,,,5.06,22.1,28.4,0,2.7,142.3,532.8
10709,,,,,6.99,32.4,17.2,1,2.0,63.4,1664.2
10710,,,,,7.22,21.9,13.9,3,1.7,38.2,452.9
10711,,,,,6.4,49.4,25.6,0,2.8,47.0,2787.8
10712,,,,,7.1,27.6,13.1,1,1.5,54.3,3086.3
10713,,,,,7.93,22.8,21.4,38,2.3,42.4,1078.8
10714,,,,,7.64,13.6,6.3,3,1.1,4.2,163.3
10716,,,,,7.4,27.0,31.9,362,3.6,65.9,768.2
10717,,,,,7.7,21.6,20.0,89,1.9,7.1,363.1
10718,,,,,7.5,19.97,49.3,127,4.4,16.6,335.3
10719,,,,,7.91,10.63,8.1,4,1.2,14.9,172.7
10720,,,,,7.83,20.6,7.0,27,1.2,4.5,103.6
10721,,,,,7.91,17.5,10.4,364,1.6,6.2,461.3
10722,,,,,7.85,18.43,7.1,66,1.2,7.0,236.3
10724,,,,,7.62,32.5,28.4,375,3.4,42.5,589.4
10726,,,,,7.95,18.58,17.0,9,2.1,20.8,292.3
10727,,,,,7.2,22.3,60.2,7,4.6,8.7,383.9
10728,,,,,7.83,21.9,18.1,245,1.9,24.4,321.3
10729,,,,,7.58,11.32,24.9,8,2.2,10.7,590.8
10731,,,,,7.98,15.95,13.4,251,1.3,17.9,571.3
10732,,,,,7.59,28.7,24.4,66,3.2,6.1,212.3
10733,,,,,7.8,22.7,17.1,78,2.1,38.6,451.5
10734,,,,,7.65,32.3,15.3,32,1.8,8.4,122.0
10737,,,,,7.74,36.0,26.5,272,2.6,10.4,187.6
10738,,,,,7.38,24.8,32.6,254,2.8,10.3,383.9
10739,,,,,7.64,22.0,31.6,481,2.5,19.6,380.5
10740,,,,,7.7,55.9,15.9,438,1.8,33.2,114.1
10742,,,,,7.98,24.2,14.1,209,1.5,7.2,266.3
10747,,,,,8.0,23.4,16.6,289,1.7,30.3,126.1
10748,,,,,7.19,18.16,72.1,3,7.7,7.7,809.8
10749,,,,,7.92,24.4,9.0,56,1.5,5.7,271.0
10750,,,,,7.68,13.53,21.3,12,2.2,10.7,700.4
10753,,,,,7.99,17.68,17.4,176,1.8,16.9,557.2
10754,,,,,7.62,19.66,16.6,28,1.8,14.1,1298.0
10755,,,,,7.82,16.22,17.8,27,2.1,17.7,705.1
10756,,,,,7.6,30.0,18.7,11,1.9,53.2,1373.7
10759,,,,,7.74,13.74,23.9,23,2.6,6.8,744.1
10760,,,,,7.61,17.22,49.1,89,5.0,27.4,711.4
10763,,,,,6.39,23.0,11.5,0,1.3,8.8,1182.7
10766,,,,,7.51,45.3,29.6,217,3.3,24.7,115.3
10769,,,,,7.54,31.5,26.9,186,3.1,14.4,218.8
10770,,,,,6.04,17.81,4.5,0,0.6,16.1,43.1
10771,,,,,7.58,15.49,8.2,3,0.9,47.9,199.8
10774,,,,,7.23,17.09,42.6,0,3.6,7.1,769.4
10775,,,,,8.0,29.2,17.3,450,1.8,63.8,656.3
10776,,,,,7.97,41.5,14.3,39,1.8,12.0,1411.8
10777,,,,,7.41,12.06,17.3,1,2.0,13.4,1633.9
10782,,,,,7.95,15.75,12.6,50,1.8,36.6,426.7
10783,,,,,7.82,17.37,16.2,228,1.7,29.2,165.7
10784,,,,,7.67,51.9,11.6,32,1.3,13.7,119.7
10785,,,,,7.86,21.0,15.8,195,1.4,20.6,167.7
10786,,,,,7.75,16.48,14.8,7,1.8,27.7,125.0
10787,,,,,7.76,17.88,10.6,208,2.4,17.5,226.7
10788,,,,,7.83,23.9,10.3,16,1.3,14.0,92.9
10790,,,,,7.17,14.16,34.8,2,4.0,43.5,94.2
10792,,,,,8.0,15.56,13.2,158,1.2,29.5,153.6
10794,,,,,6.81,11.49,19.5,1,2.4,97.6,210.4
10795,,,,,7.72,27.1,48.3,141,2.4,79.6,201.3
10796,,,,,7.71,26.0,17.3,60,2.3,18.4,263.0
10797,,,,,7.77,18.46,19.9,127,2.5,25.4,431.8
10798,,,,,7.44,16.71,22.4,55,2.1,9.7,334.8
10799,,,,,7.87,18.15,22.5,82,2.2,43.5,258.9
10800,,,,,7.4,38.2,84.1,28,6.8,37.9,335.7
10802,,,,,7.57,18.29,22.7,136,2.3,31.1,349.7
10803,,,,,7.97,17.26,15.3,115,1.7,12.7,289.9
10804,,,,,7.87,28.4,13.3,184,1.4,9.5,119.0
10805,,,,,7.98,13.97,7.7,146,1.3,4.9,125.2
10806,,,,,7.94,25.1,21.0,60,2.3,52.1,396.0
10807,,,,,7.86,16.34,17.1,11,2.1,11.2,239.6
10808,,,,,7.88,24.8,12.1,136,1.9,19.1,258.8
10809,,,,,7.98,12.95,4.1,75,0.5,36.1,120.3
10810,,,,,7.78,18.88,11.5,158,1.7,12.7,201.3
10811,,,,,7.85,19.09,16.1,39,2.2,25.7,348.6
10812,,,,,7.18,34.9,46.5,38,5.0,73.9,220.1
10813,,,,,4.1,18.06,38.3,0,2.3,14.2,37.8
10814,,,,,7.88,19.62,20.2,87,2.2,29.5,307.5
10815,,,,,7.88,16.66,9.8,60,1.2,6.9,64.2
10816,,,,,6.65,10.22,10.5,0,1.4,42.6,106.6
10817,,,,,7.82,25.3,9.3,230,1.7,21.1,290.3
10819,,,,,7.32,46.5,37.9,60,4.1,17.3,255.6
10820,,,,,7.99,19.54,12.1,153,1.3,6.1,122.4
10821,,,,,7.67,39.9,22.4,120,2.5,51.3,314.2
10822,,,,,7.96,13.12,13.8,76,1.3,3.9,85.4
10824,,,,,7.16,39.6,52.0,4,4.8,6.7,185.5
10825,,,,,6.45,14.29,11.9,0,1.5,49.8,203.7
10826,,,,,7.67,16.75,13.3,15,1.3,19.0,96.3
10827,,,,,7.47,17.59,16.0,3,2.2,84.8,657.5
10828,,,,,7.95,15.6,13.4,109,1.4,12.7,141.6
10829,,,,,7.64,34.8,13.9,81,1.9,13.2,99.4
10830,,,,,7.68,21.0,14.5,468,1.7,8.8,396.4
10831,,,,,7.93,15.56,10.3,109,1.3,24.1,129.8
10832,,,,,7.86,38.1,12.2,216,1.2,6.5,106.3
10833,,,,,7.13,19.43,21.8,4,2.3,22.2,194.6
10834,,,,,7.28,27.6,14.1,43,2.1,6.5,88.4
10835,,,,,6.76,26.4,10.3,0,1.5,14.8,48.8
10836,,,,,7.62,36.8,19.4,184,2.5,14.2,267.9
10837,,,,,6.77,15.88,7.0,1,1.1,18.1,69.5
10839,,,,,7.79,21.7,15.0,128,1.8,15.7,279.2
10840,,,,,8.0,16.86,5.9,243,0.9,4.9,81.0
10841,,,,,7.1,11.84,10.6,0,1.3,15.5,172.5
10842,,,,,7.11,33.4,13.8,5,1.8,28.7,297.8
10843,,,,,6.08,30.4,8.5,0,1.3,9.6,39.9
10844,,,,,6.25,10.95,24.3,0,2.7,14.3,128.4
10845,,,,,7.95,22.6,5.8,141,1.2,8.0,157.6
10847,,,,,5.71,26.1,15.7,1,1.8,31.3,131.6
10848,,,,,7.25,39.1,9.2,27,1.2,30.4,85.6
10849,,,,,7.25,19.18,23.6,246,5.1,13.4,266.9
10850,,,,,7.46,23.2,14.6,62,1.2,3.1,63.6
10851,,,,,7.35,57.5,29.7,12,3.5,10.4,248.5
10852,,,,,7.38,46.4,37.4,183,4.4,42.0,669.8
10853,,,,,7.73,17.47,19.4,153,2.2,16.4,232.5
10854,,,,,5.92,10.69,22.5,0,2.5,8.9,100.0
10855,,,,,7.68,36.5,20.1,309,2.2,39.7,353.0
10857,,,,,7.13,14.76,21.9,4,2.3,6.1,192.7
10858,,,,,7.75,34.1,23.6,191,2.5,76.7,436.2
10859,,,,,7.05,15.52,22.5,4,1.7,30.2,279.6
10860,,,,,7.87,18.99,4.9,71,1.7,7.5,146.7
10861,,,,,7.35,22.3,66.3,3,1.8,45.9,463.7
10862,,,,,7.75,18.67,14.5,409,1.8,24.6,270.2
10863,,,,,7.84,30.4,12.4,138,1.6,3.1,233.7
10864,,,,,7.62,13.11,18.0,27,1.9,6.6,141.4
10865,,,,,7.89,16.52,16.7,88,1.9,11.6,254.4
10866,,,,,7.38,18.61,32.3,66,3.3,25.2,240.8
10867,,,,,7.84,19.79,24.7,336,1.9,10.2,221.6
10868,,,,,7.73,18.7,21.6,16,2.4,20.2,289.4
10869,,,,,7.84,17.74,21.3,206,2.1,6.0,207.3
10870,,,,,7.89,45.2,6.8,279,0.9,7.0,405.5
10871,,,,,7.9,25.8,17.3,162,1.6,34.6,221.9
10872,,,,,7.96,20.5,15.0,230,1.7,11.7,291.8
10873,,,,,7.8,33.6,15.6,120,2.3,12.0,314.0
10875,,,,,6.75,35.8,31.7,3,3.4,2.8,78.0
10876,,,,,7.9,34.8,11.3,315,1.5,5.0,124.6
10878,,,,,7.84,16.95,13.7,124,1.3,5.8,234.2
10879,,,,,7.94,27.1,14.5,195,1.6,9.1,383.8
10880,,,,,7.97,15.38,9.8,163,1.5,26.7,227.7
10881,,,,,7.8,35.8,13.3,173,1.6,53.9,502.4
10882,,,,,7.93,19.93,18.0,224,1.8,35.5,511.7
10884,,,,,7.38,30.2,17.6,5,1.8,7.3,190.3
10885,,,,,7.99,14.95,10.1,103,1.2,31.2,132.9
10886,,,,,7.84,31.4,12.3,28,1.7,32.4,455.7
10888,,,,,7.81,28.1,15.2,114,1.5,11.6,91.0
10889,,,,,7.64,22.3,10.4,10,1.4,20.9,133.9
10890,,,,,7.8,33.9,22.2,104,2.1,16.6,184.1
10891,,,,,7.96,16.79,8.7,152,1.3,9.6,193.7
10892,,,,,7.83,20.9,44.4,152,1.9,16.6,340.2
10895,,,,,7.95,29.6,9.2,124,0.9,9.8,61.5
10897,,,,,7.66,42.4,8.8,103,1.5,8.2,96.1
10898,,,,,7.53,32.1,44.2,63,3.5,45.1,238.9
10899,,,,,7.98,15.18,8.0,33,1.3,19.1,215.4
10900,,,,,7.68,26.0,17.9,55,2.2,7.2,232.1
10901,,,,,7.59,32.3,26.7,18,3.0,4.7,168.8
10902,,,,,7.68,30.3,19.3,55,2.2,2.5,173.6
10903,,,,,7.98,28.8,9.4,251,1.6,1.9,208.2
10904,,,,,7.55,49.8,12.1,338,2.5,90.6,834.7
10905,,,,,7.8,24.8,21.9,103,1.9,5.5,196.3
10906,,,,,7.93,22.8,9.0,164,1.6,10.6,173.0
10907,,,,,7.88,29.5,15.6,110,1.9,24.4,224.3
10908,,,,,7.96,16.56,11.5,169,1.4,16.4,201.0
10909,,,,,7.86,16.39,7.4,221,1.4,5.9,444.3
10910,,,,,4.64,18.51,13.3,0,1.4,11.7,119.5
10911,,,,,7.56,19.28,14.1,25,1.9,23.8,185.9
10912,,,,,7.47,49.9,48.5,10,5.5,39.1,493.6
10913,,,,,7.95,26.8,7.1,70,0.9,13.0,99.5
10914,,,,,7.94,29.6,11.5,97,1.4,13.0,108.1
10915,,,,,7.49,52.9,23.2,151,1.6,38.7,120.3
10916,,,,,7.84,26.1,16.0,159,2.1,31.4,409.0
10917,,,,,5.55,18.44,20.6,0,2.2,11.7,178.2
10920,,,,,6.04,39.7,17.3,0,2.4,61.9,192.9
10921,,,,,5.33,26.9,62.2,0,5.2,21.4,524.7
10922,,,,,4.73,44.4,80.4,0,6.7,20.4,345.5
10925,,,,,7.96,15.97,18.1,357,1.1,10.5,183.5
10928,,,,,7.42,76.6,10.3,76,1.1,15.0,349.0
10930,,,,,7.92,16.0,2.9,361,1.2,10.2,190.0
10932,,,,,4.89,20.7,50.4,0,4.5,31.8,304.4
10934,,,,,7.93,21.8,10.3,103,1.1,16.0,219.4
10935,,,,,7.84,15.95,14.4,120,1.8,17.9,153.6
10936,,,,,7.84,45.4,10.8,202,1.8,12.7,230.3
10938,,,,,7.88,21.0,13.8,125,1.6,12.4,198.5
10939,,,,,7.98,17.34,11.0,262,1.3,9.9,138.1
10940,,,,,7.43,19.27,25.7,340,2.6,15.0,205.1
10942,,,,,7.9,21.5,5.7,427,1.4,25.2,689.4
10944,,,,,7.58,13.6,9.0,1,1.3,41.2,175.5
10947,,,,,7.95,18.02,12.0,4,1.5,84.7,341.0
10948,,,,,7.26,23.4,16.8,4,1.8,21.5,177.8
10949,,,,,7.54,17.66,16.0,87,1.9,16.2,136.2
10950,,,,,5.27,10.47,9.9,0,1.2,23.5,244.8
10952,,,,,5.58,57.5,45.8,0,4.9,11.9,526.0
10953,,,,,5.81,36.1,34.1,0,3.4,14.0,222.4
10955,,,,,5.61,25.4,10.2,0,1.2,14.3,219.3
10957,,,,,5.61,14.66,13.5,0,1.5,6.3,136.6
10958,,,,,6.67,17.1,16.3,1,1.9,9.9,391.6
10960,,,,,7.38,12.5,17.8,1,1.7,9.9,344.6
10961,,,,,7.53,10.32,13.4,1,1.3,5.8,192.2
10964,,,,,5.46,10.76,10.7,0,1.3,22.1,46.4
10965,,,,,6.5,16.34,18.7,0,2.1,6.9,287.9
