,Coarse,Clay,Sand,Silt,pH(H2O),EC,OC,CaCO3,N,P,K
21153,,,,,5.97,25.4,18.5,1,1.6,11.7,109.6
21154,,,,,5.75,16.7,10.9,1,1.2,29.4,272.9
21156,,,,,5.77,27.7,21.7,1,2.0,4.2,81.5
21160,,,,,6.22,13.51,36.0,3,2.2,7.8,119.0
21162,,,,,5.87,12.83,32.1,0,2.9,10.1,114.1
21165,,,,,5.85,30.7,33.5,1,2.4,8.5,133.4
21168,,,,,5.87,12.49,22.9,0,2.3,15.4,146.9
21170,,,,,6.29,19.6,27.9,0,2.7,8.7,226.6
21186,,,,,6.48,11.6,16.9,0,1.7,6.7,278.6
21191,,,,,6.04,11.81,21.1,0,2.2,5.0,95.6
21204,,,,,6.1,11.71,13.5,0,1.9,4.0,204.8
21216,,,,,6.35,12.25,13.6,0,1.5,13.5,205.9
21219,,,,,6.36,24.0,15.6,0,1.7,24.0,290.0
21226,,,,,5.68,11.34,15.5,1,1.7,30.1,238.8
21229,,,,,5.6,19.4,11.8,0,1.3,9.9,499.8
21231,,,,,5.95,13.84,31.9,0,3.5,0.0,271.7
21235,,,,,5.55,28.5,22.5,0,2.7,7.6,216.3
21239,,,,,6.44,14.86,16.0,0,1.9,7.8,338.1
21242,,,,,5.91,12.66,15.2,0,1.9,7.4,350.3
21269,,,,,6.48,14.09,11.6,0,1.5,17.8,140.5
21273,,,,,5.63,15.13,11.4,0,1.3,4.7,167.1
21275,,,,,5.88,17.35,15.7,0,1.8,21.5,340.0
21285,,,,,5.81,11.8,9.8,0,1.3,4.2,38.5
21286,,,,,6.07,10.88,14.5,1,1.6,35.2,203.4
21289,,,,,6.41,10.54,14.5,0,1.5,22.3,153.4
21291,,,,,5.58,16.56,21.1,0,2.0,31.4,295.6
21293,,,,,5.99,23.5,24.6,0,2.4,9.1,185.5
21297,,,,,6.49,16.85,14.4,0,1.6,8.6,145.6
21300,,,,,5.95,10.05,18.1,0,1.9,44.4,411.1
21309,,,,,6.42,10.12,15.4,0,1.8,8.8,192.5
21318,,,,,6.45,14.68,18.6,1,2.4,6.2,166.9
21323,,,,,6.04,10.61,20.3,0,2.0,46.4,410.5
21341,,,,,5.6,15.4,13.1,1,1.4,25.9,197.4
21343,,,,,6.35,11.06,14.2,1,1.5,67.7,207.3
21345,,,,,6.48,23.8,19.5,1,1.9,12.9,204.5
21350,,,,,6.5,18.85,18.7,1,2.1,51.6,375.3
21352,,,,,6.36,25.4,33.3,0,3.4,29.5,241.7
21360,,,,,6.27,17.2,19.5,1,1.9,10.3,199.3
21363,,,,,6.27,13.43,16.4,1,1.8,6.9,198.2
21379,,,,,6.1,29.0,29.0,0,2.7,8.8,136.3
21381,,,,,5.54,12.07,14.5,0,1.9,5.0,120.8
21382,,,,,6.39,12.59,29.9,0,3.0,57.1,251.0
21384,,,,,6.43,15.68,6.1,0,0.9,11.7,139.7
21388,,,,,5.98,14.8,23.4,1,2.4,24.9,343.7
21389,,,,,6.26,13.8,32.1,1,3.1,20.9,734.0
21392,,,,,6.4,25.7,14.6,1,2.0,14.9,146.3
21393,,,,,6.34,17.99,12.0,0,1.5,58.2,256.7
21395,,,,,5.94,18.91,16.1,0,1.8,30.0,122.0
21396,,,,,5.52,10.26,12.7,0,1.4,29.3,183.1
21406,,,,,6.42,22.0,55.8,4,5.1,32.8,304.2
21409,,,,,6.29,13.56,9.5,1,1.3,19.2,134.8
21414,,,,,5.87,11.15,18.3,0,2.0,44.6,335.6
21422,,,,,5.76,18.21,9.8,0,0.9,14.2,131.9
21424,,,,,6.39,10.75,20.4,0,2.4,52.9,245.0
21425,,,,,6.24,10.31,19.0,0,1.9,18.2,223.0
21437,,,,,6.18,24.4,19.3,0,2.2,23.6,191.1
21449,,,,,6.43,18.64,17.3,1,1.8,81.3,312.9
21487,,,,,5.76,23.3,12.9,1,1.6,42.8,114.9
21489,,,,,6.28,20.6,11.2,1,1.4,29.1,112.4
21490,,,,,6.35,16.12,9.5,1,1.1,94.0,160.9
21507,,,,,5.98,13.9,18.8,0,1.8,50.4,89.6
21518,,,,,6.39,11.75,10.1,0,1.3,49.4,168.2
21519,,,,,5.65,43.8,9.2,0,1.3,36.8,213.0
21521,,,,,6.5,21.2,39.8,1,3.9,62.4,180.2
21524,,,,,6.46,36.7,22.1,1,2.4,74.9,198.0
21526,,,,,5.77,33.4,59.8,0,6.7,125.6,163.9
21527,,,,,6.4,21.6,9.5,0,1.4,38.8,104.6
21530,,,,,5.93,11.17,9.0,0,1.2,50.4,118.7
21532,,,,,6.26,15.33,15.6,0,2.0,94.5,555.1
21534,,,,,6.42,21.9,74.5,1,8.3,138.3,185.3
21535,,,,,6.41,20.7,21.0,0,2.1,39.4,123.1
21536,,,,,6.39,59.5,10.2,0,1.1,97.2,159.2
21537,,,,,6.34,39.0,45.5,0,4.5,122.3,237.2
21540,,,,,5.57,12.12,24.4,0,1.5,126.5,149.3
21542,,,,,5.64,13.27,29.2,0,3.7,83.0,70.2
21546,,,,,5.97,43.7,36.5,0,4.2,105.8,410.9
21550,,,,,5.96,10.11,27.4,0,3.4,54.4,79.2
21552,,,,,5.95,22.1,10.4,0,1.3,55.2,125.8
21556,,,,,6.45,16.42,10.0,0,1.3,44.9,188.4
21562,,,,,6.22,23.0,78.1,0,5.1,19.8,155.5
21565,,,,,6.11,12.84,28.1,0,3.0,41.5,124.6
21567,,,,,5.96,58.5,44.8,0,5.6,37.5,620.9
21578,,,,,6.27,17.51,33.3,0,2.5,15.1,217.1
21579,,,,,5.72,42.7,21.8,0,2.7,39.6,69.5
21580,,,,,6.15,19.04,37.7,0,3.7,41.9,468.6
21581,,,,,5.69,22.3,11.7,0,1.8,54.0,182.1
21588,,,,,5.69,13.94,12.1,0,1.5,32.3,174.0
21589,,,,,6.4,32.5,26.9,0,3.0,39.5,219.8
21590,,,,,5.85,13.68,16.5,0,1.6,24.4,134.2
21591,,,,,6.0,32.4,13.6,0,1.8,106.2,203.0
21600,,,,,6.09,25.0,18.2,0,2.1,42.5,92.1
21606,,,,,6.1,17.69,28.1,0,3.1,18.5,45.3
21611,,,,,6.4,10.37,21.8,1,2.5,31.5,43.6
21616,,,,,5.89,44.1,45.8,0,5.5,34.5,427.4
21617,,,,,5.89,13.19,24.1,0,2.6,19.6,67.5
21619,,,,,5.91,46.4,31.8,0,3.5,80.3,767.9
21625,,,,,5.52,22.0,15.7,0,2.0,33.8,136.0
21627,,,,,6.22,13.64,20.2,0,2.1,10.6,1047.8
21632,,,,,6.31,20.2,27.0,0,3.3,116.3,508.2
21639,,,,,5.63,27.4,19.8,0,2.5,24.0,47.4
21644,,,,,6.13,34.5,29.8,0,3.5,33.1,74.9
21645,,,,,6.27,24.1,32.9,0,3.6,11.1,55.3
21647,,,,,6.46,30.2,37.1,4,2.4,10.3,41.0
21651,,,,,5.51,23.4,26.1,0,3.1,42.9,203.7
21659,,,,,5.53,17.15,10.5,0,1.4,38.2,218.1
21663,,,,,5.67,25.6,24.3,0,2.7,5.7,26.9
21692,,,,,6.47,31.0,121.0,12,7.6,19.5,136.8
21721,,,,,5.81,43.5,29.8,0,3.3,21.2,75.1
21722,,,,,6.37,10.27,11.8,0,1.3,49.7,176.5
21735,,,,,6.04,15.53,11.1,0,1.4,36.0,149.4
21738,,,,,6.39,14.52,20.6,0,2.1,73.0,287.3
21740,,,,,5.68,14.31,13.5,0,1.8,22.0,37.7
21741,,,,,5.98,35.7,21.0,0,2.0,43.2,141.7
21746,,,,,6.37,36.5,17.2,0,2.3,27.9,142.5
21757,,,,,6.23,13.51,54.3,1,5.9,14.1,74.5
21758,,,,,6.02,15.36,33.7,0,3.7,17.2,19.9
21761,,,,,6.16,14.65,13.9,0,1.8,44.1,189.3
21762,,,,,5.94,53.1,42.7,0,5.1,28.8,78.1
21767,,,,,6.48,19.39,48.9,3,5.8,50.2,65.1
21774,,,,,6.27,32.7,18.3,0,2.6,90.6,231.7
21777,,,,,6.12,28.8,28.9,0,3.0,94.5,364.6
21778,,,,,5.96,19.28,22.3,0,2.5,58.6,312.5
21779,,,,,5.54,14.1,36.0,0,3.9,29.6,343.2
21782,,,,,6.11,18.51,23.2,0,2.6,78.5,207.2
21785,,,,,5.84,21.1,37.2,0,4.4,24.5,145.6
21789,,,,,6.12,39.7,15.9,0,2.1,93.6,264.6
21796,,,,,5.54,47.5,33.3,0,4.0,58.5,101.4
21798,,,,,6.16,19.03,17.3,0,2.2,31.1,66.8
21799,,,,,5.86,15.41,12.6,0,1.6,59.9,165.7
21800,,,,,5.79,21.8,16.9,0,2.1,35.8,144.9
21801,,,,,6.48,20.7,21.0,0,2.6,56.2,159.8
21816,,,,,5.62,16.91,24.5,0,3.0,27.6,146.9
21855,,,,,5.98,22.3,19.4,0,2.4,58.0,244.9
21857,,,,,6.12,30.7,24.2,0,3.2,4.6,32.7
